Site,Site name,Lat,Lon,Rank
588129,King Parrot Ck @ Flowerdale,-37.35,145.2833,1
588025,Bet Bet Creek At Norwood,-36.9917,143.6288,1
589001,Leigh River At Shelford (Highway Bridge),-38.0167,143.975,1
589008,Mount Emu Creek At Mena Park,-37.5305,143.4652,1
589009,Hopkins River At Ararat,-37.3161,142.941,1
2051,Billiluna,-19.5557,127.6661,1
589017,Woady Yaloak River @ Cressy (Yarima),-38.0119,143.6425,1
590000,Barwon River @ Ricketts Marsh,-38.3044,143.8356,1
590008,Lake Colac @ Merideth Park,-38.2778,143.6203,1
590016,Gerrigerrup,-38.0065,142.2173,1
590022,Moyne River At Willatook,-38.1646,142.2549,1
590026,Kennedys Creek @ Kennedys Creek,-38.5892,143.2564,1
589003,Barwon River @ Inverleigh,-38.1495,143.9905,1
590028,Surry River @ Heathmere,-38.2433,141.6633,1
2050,Springvale,-17.7842,127.6853,1
588022,Pine Creek @ Broadford,-37.2888,145.048,1
587067,Moolap (Splashdown Aquatic Centre),-38.1793,144.4027,1
587068,Cheetham Salt Works (Moolap),-38.1638,144.4099,1
587074,Merrimu Reservoir (Head Gauge),-37.6333,144.4917,1
587076,Devil Creek U/S Moorabool Reservoir,-37.5064,144.0706,1
587115,Emu Creek @ Clarkefield,-37.5,144.7667,1
587116,Jacksons Creek @ Sunbury,-37.5833,144.75,1
587117,Romsey,-37.3333,144.75,1
587118,Mount Macedon Mw,-37.4167,144.5667,1
587130,Kororoit Creek @ Diggers Rest,-37.6411,144.655,1
588023,Temagong (Caveat),-37.0383,145.5086,1
588001,Sugarloaf Creek @ Ash Bridge,-37.0617,145.0533,1
588003,Springhill-Tylden Road,-37.32,144.365,1
1014,Emma Gorge,-15.9083,128.1286,1
588006,Campaspe River @ Redesdale,-37.0169,144.5411,1
588008,Major Creek @ Graytown,-36.8561,144.9131,1
588010,Loddon River @ Vaughan,-37.1594,144.2072,1
588011,Jim Crow Creek @ Yandoit,-37.2086,144.0989,1
588013,Tullaroop Ck @ Clunes,-37.2292,143.8331,1
588018,Muckleford Ck @ Muckleford,-37.0181,144.1392,1
588021,Whiteheads Creek @ Whiteheads Creek,-37.0333,145.2071,1
588002,Home Ck @ Yarck,-37.1083,145.6031,1
1006,Wyndham Aero,-15.51,128.1503,1
1018,Mount Elizabeth,-16.4181,126.1025,1
1019,Kalumburu,-14.2964,126.6453,1
2044,Lake Argyle Resort,-16.1119,128.7414,1
2048,Flora Valley,-18.2972,128.4419,1
2049,Sophie Downs,-18.1947,127.8147,1
2053,Lansdowne,-17.6133,126.7442,1
2056,Kununurra Aero,-15.7814,128.71,1
2060,Kingston Rest,-16.0397,128.415,1
2062,Fox River,-18.4233,128.0308,1
2064,Argyle Aerodrome,-16.638,128.4516,1
2067,Kununurra Checkpoint,-15.9816,128.9991,1
2043,Mount Krauss,-18.3368,126.1243,1
2068,Marion Downs,-17.0716,126.8494,1
2073,Margaret River Airstrip,-18.6217,126.8831,1
2074,Moola Bulla Airstrip,-18.1958,127.4948,1
2076,Mornington,-17.5115,126.1095,1
2077,Siddins Creek,-16.9203,126.5511,1
2078,Larrawa Airfield,-18.8318,126.5301,1
3000,Beagle Bay,-16.9807,122.6662,1
3001,Country Downs,-17.2767,122.5711,1
3003,Broome Airport,-17.9475,122.2352,1
3004,Cape Leveque,-16.3961,122.9278,1
2072,Bedford Downs Airstrip,-17.2797,127.4648,1
2036,Old Mornington Homestead,-17.3922,126.2306,1
2032,Warmun,-17.0154,128.2174,1
2030,Yulmbu,-17.2986,126.9158,1
1020,Truscott,-14.09,126.3867,1
1023,El Questro,-16.0086,127.9806,1
1024,Ellenbrae,-15.9572,127.0628,1
1025,Doongan,-15.3797,126.3114,1
1026,Drysdale River Station,-15.7031,126.3781,1
1027,Diggers Rest,-15.6394,128.0803,1
1028,Home Valley,-15.7231,127.8292,1
1030,Kimberley Coastal Camp,-14.5786,125.9133,1
1031,Faraway Bay,-13.96,127.1964,1
1035,Parry Creek Farm,-15.5972,128.2783,1
2009,Gibb River,-16.4202,126.4412,1
2012,Halls Creek Meteorological Office,-18.2291,127.6636,1
2013,Ivanhoe Station,-15.69,128.6833,1
2016,Lissadell,-16.6742,128.5533,1
2019,Margaret River Station,-18.6253,126.8617,1
2020,Moola Bulla,-18.1894,127.5011,1
2021,Mount Amhurst,-18.3869,126.9892,1
2022,Mount Winifred,-18.016,126.3033,1
2026,Ruby Plains,-18.5959,127.642,1
2028,Spring Creek,-16.818,128.8656,1
2029,Sturt Creek,-19.1625,128.1633,1
6019,Doorawarrah,-24.806,114.431,1
579025,Redbank Reservoir,-36.9504,143.3154,1
10286,Cunderdin Airfield,-31.6219,117.2217,1
10307,Quadney,-31.7936,116.6278,1
32094,Gairloch,-18.615,146.1811,1
32109,Upper Murray Tm,-18.1069,145.8053,1
32152,Tung Oil Tm,-17.5475,145.9292,1
32155,Central Mill Tm,-17.6094,145.9786,1
32167,Euramo Tm,-17.9919,145.9425,1
33122,Clare,-19.7942,147.2342,1
33205,Dalbeg,-20.2689,147.2989,1
33273,Peter Faust Dam,-20.3683,148.3878,1
33277,Mirani Weir Tw Tm,-21.1789,148.8297,1
32091,Elphinstone Pocket No1,-18.4994,146.0044,1
33278,Dalbeg Tm,-20.3089,147.2961,1
34029,Burdekin Dam,-20.6333,147.1333,1
34082,Tartrus,-22.9547,149.4233,1
34085,Sellheim,-20.0083,146.435,1
34094,Taemas,-20.9994,146.4272,1
35049,Gillespie,-24.5608,145.7869,1
35115,Taroom,-25.6377,149.7895,1
35145,Rolleston,-24.4667,148.6194,1
35150,Raymond,-24.2317,147.645,1
35232,Valeria,-23.1858,147.8972,1
33280,Powerline Tm,-19.6333,147.1103,1
35236,Rivington,-23.9608,146.5608,1
32063,Blue Range,-19.1648,145.4199,1
31178,Glen Allyn,-17.3983,145.6658,1
512013,Yilgarn South (Dpird),-31.9156,119.2561,1
512014,Scaddan (Dpird),-33.4305,121.5852,1
512015,Salmon Gums (Dpird),-32.9971,121.6221,1
512016,Mt Howick (Dpird),-33.6615,122.7091,1
512017,Mt Burdett (Dpird),-33.4109,122.1595,1
512018,Cascades,-33.5385,120.9659,1
512019,Mount Keith,-27.2856,120.5547,1
512020,Westonia (Dpird),-31.2283,118.5931,1
512021,Cascade (Dpird),-33.4906,121.1395,1
31188,Mareeba Tm,-17.0039,145.4281,1
512022,Burracoppin South (Dpird),-31.5875,118.6972,1
512025,Grass Patch (Dpird),-33.265,121.5751,1
512026,Cascade Nw (Dpird),-33.3399,120.7044,1
512027,Cascade Ne (Dpird),-33.1299,121.1868,1
512028,Hatter Hill,-32.955,119.9186,1
512029,Gruyere Airport,-28.0339,123.812,1
514825,Mistake Creek Homestead,-17.1767,129.0925,1
29110,Rutland Plains Station,-15.6386,141.8228,1
31075,Tinaroo Falls Dam,-17.1694,145.5481,1
31127,Daintree Village,-16.2511,145.3192,1
512024,Moorine Rock (Dpird),-31.4139,119.0342,1
512010,Bonnie Rock (Dpird),-30.5999,118.5318,1
35259,Duneira,-24.5408,145.5692,1
39002,Bajool Post Office,-23.6528,150.6453,1
40814,Moy Pocket Tm,-26.5261,152.7439,1
40818,Mt Crosby Tm,-27.5364,152.7992,1
40819,Moggill Tm,-27.595,152.863,1
40822,Gregor Creek Tm,-26.9997,152.3997,1
40823,Rosentreters Bridge Tm,-27.1381,152.3294,1
40829,Helidon Tm,-27.5439,152.1133,1
40830,Bellbird Creek Tm,-26.6274,152.7046,1
40841,Croftby Tm,-28.1481,152.57,1
40847,Hinze Dam Hw Alert,-28.0522,153.2817,1
40782,Cooran Tm,-26.3297,152.8136,1
41360,Bengalla,-28.655,150.6667,1
41391,Woodspring,-28.3611,151.1464,1
41409,Beruna,-26.6436,150.8547,1
41430,Glenlyon Dam,-28.9653,151.47,1
41445,Leslie Dam,-28.2144,151.9194,1
41137,Coolmunda Dam,-28.4225,151.213,1
41466,Clydesdale,-27.195,151.485,1
41477,Connolly Dam,-28.3561,151.9969,1
41490,Brigalow Bridge Tm,-26.9,150.7833,1
42048,Condamine,-26.9269,150.1419,1
41366,Giddi Giddi South,-28.4036,150.0483,1
35271,Tarana Crossing,-25.7968,149.5457,1
40781,Dagun Pocket Tm,-26.3225,152.7025,1
40754,Rathdowney Tm,-28.2153,152.8681,1
39044,Riverslea Tm,-23.5694,149.9542,1
39073,Mundubbera,-25.5908,151.2986,1
39135,Bargara,-24.8037,152.4532,1
39193,Mt Lawless Tm,-25.545,151.655,1
39236,Wuruma Dam,-25.1953,150.9903,1
39258,Walla Alert-B,-25.1358,151.9844,1
39313,Walla Tm,-25.1367,151.98,1
39321,Eidsvold Tm,-25.4022,151.1033,1
39350,Currajong,-25.004,151.225,1
40762,Yarrahappini Tm,-27.8336,152.9878,1
40099,Imbil Post Office,-26.4592,152.6764,1
40269,Karragarra Island,-27.6386,153.3775,1
40390,Teddington Waterworks,-25.6502,152.6646,1
40416,Clearview Tm,-28.0017,153.3083,1
40542,Maclean Bridge,-27.7866,153.0153,1
40677,Maroon Dam,-28.1752,152.6557,1
40688,Miva,-25.9575,152.4919,1
40714,Round Mountain Tm,-28.0708,152.9272,1
40722,Boondooma Dam,-26.0942,151.4417,1
40738,Bromfleet Tm,-27.9114,153.1056,1
40142,Mt Crosby,-27.5364,152.7992,1
43009,Forest Vale,-25.9281,147.8717,1
511002,Mt Buraminya (Dpird),-33.3097,123.0746,1
510563,Gnowangerup Grdc (Dpird),-33.9715,118.0177,1
510063,Northam (Dpird),-31.6516,116.6942,1
510064,Meckering North (Dpird),-31.4058,117.1599,1
510065,Muresk (Dpird),-31.7277,116.6913,1
510066,Kalannie (Dpird),-30.3431,117.1173,1
510067,Beacon Aero (Dpird),-30.4736,117.8804,1
510068,Mukinbudin Aero (Dpird),-30.9187,118.2506,1
510069,Trayning West (Dpird),-31.1151,117.7207,1
510070,Kellerberrin Aero (Dpird),-31.6179,117.7203,1
510072,Shackleton (Dpird),-31.9456,117.8383,1
510062,Merredin (Dpird),-31.4931,118.2262,1
510073,Koorda Aero (Dpird),-30.8284,117.5015,1
510075,Burakin (Dpird),-30.5296,117.1807,1
510076,Bencubbin (Dpird),-30.8191,117.8635,1
510077,Kellerberrin North (Dpird),-31.3334,117.7916,1
510078,Merredin Ng Out (Dpird),-31.4849,118.2214,1
510080,Tammin (Dpird),-31.5873,117.47,1
510081,Goodlands (Dpird),-29.9948,117.2221,1
510082,York East (Dpird),-31.8328,116.9212,1
510252,Kwolyn Hill,-31.8667,117.7667,1
510500,Lake Toolibin Inflow,-32.9047,117.6139,1
510074,Ejanding (Dpird),-30.9932,117.1358,1
510502,Manywaters,-33.4931,116.9644,1
510035,Odriscolls Farm,-31.7231,116.8289,1
510026,Bull Crossing,-34.3333,118.65,1
509614,Rosa Brook (Dpird),-33.9363,115.2191,1
509615,Nannup (Dpird),-33.9371,115.795,1
509616,Margaret River (Dpird),-33.9719,115.105,1
509617,Mayanup South (Dpird),-34.0309,116.5125,1
509618,Carlotta (Dpird),-34.0933,115.7826,1
509619,Tonebridge (Dpird),-34.2213,116.7029,1
509620,Yanmah (Dpird),-34.2257,116.0178,1
509621,Karridale (Dpird),-34.228,115.1431,1
509622,Milyeannup (Dpird),-34.2501,115.4475,1
510031,Mooranoppin Rock,-31.6031,117.7303,1
509623,Bremer Bay (Dpird),-34.3781,119.3378,1
509625,Kendenup West (Dpird),-34.45,117.499,1
509626,Northcliffe (Dpird),-34.654,116.1444,1
509627,Denmark (Dpird),-34.9523,117.3709,1
509628,Capel (Dpird),-33.6095,115.6407,1
509629,Styles Tower (Dpird),-33.9123,115.8999,1
509630,Fouracres (Dpird),-34.3075,115.5494,1
510000,Frenches,-31.5589,116.6558,1
510017,Ngangaguringuring,-31.9333,116.4,1
510018,Jelcobine,-32.3975,116.8304,1
509624,Quininup (Dpird),-34.4449,116.2334,1
510565,Spencers Farm,-32.9901,119.7819,1
510503,Bibikin Road Bridge,-33.3986,117.73,1
510510,Katanning (Dpird),-33.683,117.6121,1
510542,Belka East (Dpird),-31.7285,118.298,1
510543,Quairading Airport (Dpird),-32.0062,117.4165,1
510544,Mt Walker (Dpird),-32.0563,118.8183,1
510545,Babakin (Dpird),-32.126,118.004,1
510546,Kweda (Dpird),-32.3153,117.4155,1
510547,Corrigin East (Dpird),-32.3228,118.0856,1
510548,Pingelly West (Dpird),-32.5064,116.9779,1
510549,Pingaring (Dpird),-32.7335,118.6259,1
510550,Kulin (Dpird),-32.7945,118.3169,1
510541,Wickepin North (Dpird),-32.7202,117.4949,1
510551,Williams (Dpird),-33.0368,116.8228,1
510553,Mount Madden East (Dpird),-33.1832,120.0843,1
510554,Pingrup East (Dpird),-33.4767,118.7191,1
510555,Woodanilling W (Dpird),-33.5634,117.1732,1
510556,Katanning Ng Out (Dpird),-33.6833,117.5821,1
510558,West River (Dpird),-33.6873,119.6488,1
510559,Dumbleyung Grdc (Dpird),-33.3391,117.7842,1
510560,Nyabing Grdc (Dpird),-33.6098,118.1175,1
510561,Katanning Grdc (Dprid),-33.8125,117.5785,1
510562,Ongerup Grdc (Dpird),-33.8992,118.4678,1
510552,Highbury East (Dpird),-33.0677,117.4963,1
510509,Newdegate (Dpird),-33.113,118.84,1
510540,Stirlings North (Dpird),-34.2279,117.915,1
510538,Ongerup North (Dpird),-33.8162,118.4844,1
510511,Jerramungup (Dpird),-33.7699,118.9124,1
510515,Wickepin East (Dpird),-32.7442,117.8644,1
510516,Wickepin (Dpird),-32.8921,117.7674,1
510517,Ravensthorpe (Dpird),-33.4359,119.7302,1
510518,Lake King (Dpird),-33.0265,119.8007,1
510519,Holt Rock (Dpird),-32.5717,119.5011,1
510520,East Beverley (Dpird),-32.1423,117.1742,1
510525,Narembeen Aero (Dpird),-32.1081,118.4064,1
510526,Brookton (Dpird),-32.3868,117.0135,1
510539,Tunney (Dpird),-34.1061,117.3594,1
510527,Corrigin Aero (Dpird),-32.3457,117.8078,1
510529,Dragon Rocks (Dpird),-32.8497,119.039,1
510530,Popanyinning (Dpird),-32.6529,117.0889,1
510531,Narrogin Aero (Dpird),-32.9262,117.0746,1
510532,Magenta Dam (Dpird),-33.2791,119.1637,1
510533,Kondinin Aero (Dpird),-32.4629,118.2694,1
510534,Wagin Aero (Dpird),-33.3175,117.3569,1
510535,Dumbleyung Aero (Dpird),-33.3223,117.7492,1
510536,Darkan (Dpird),-33.2646,116.8262,1
510537,Nyabing East (Dpird),-33.4371,118.2864,1
510528,Hyden (Dpird),-32.444,118.8528,1
44006,Biddenham,-25.8031,146.425,1
44189,Bakers Bend,-26.7042,146.1094,1
44233,Bakers Bend Al,-26.7053,146.1089,1
540052,Eumundi Tm,-26.4945,152.9616,1
540067,Tenthill Tm,-27.6375,152.2133,1
540068,Adams Bridge Tm,-27.8311,152.5097,1
540069,Wivenhoe Dam Tw Tm,-27.4022,152.6069,1
540074,Dieckmans Bridge Tm,-28.2453,152.8908,1
540090,Bjelke-Petersen Dam,-26.3053,151.9781,1
540100,The Summit Alert,-27.4636,152.9472,1
540154,Harrisville Alert,-27.8133,152.6417,1
540160,Somerset Dam Hw Alert-B,-27.1106,152.5514,1
540051,O'Reilly'S Weir Tm,-27.4183,152.5903,1
540193,Rosewood Alert,-27.6594,152.6044,1
540202,North Pine Dam Alert,-27.2667,152.9333,1
540208,Upper Caboolture Tm,-27.0997,152.8911,1
540217,Churchbank Weir Tm,-27.7708,152.6806,1
540229,Maroon Dam Hw Tm,-28.1842,152.6539,1
540264,Borumba Dam Hw Tm,-26.5053,152.5847,1
540265,Yandina Tm,-26.5621,152.9392,1
540273,Constitution Hill Repeater,-27.4808,152.9575,1
540303,Lumeah Tm,-28.0614,153.0408,1
540337,Woodford Alert-P,-26.9352,152.761,1
540200,Moggill Alert-P,-27.5861,152.8578,1
540363,Gatton Tm,-27.55,152.2686,1
540047,Showground Weir Hw Tm,-27.6386,152.3833,1
540044,Cooyar Creek Tm,-26.7417,152.1367,1
539202,Upper Monal Alert,-24.6131,151.1139,1
539203,Wuruma Hw Alert,-25.1994,150.9894,1
539204,Yarrol Alert,-24.9925,151.3475,1
539218,Abercorn Alert,-25.1292,151.1306,1
539229,Upper Rainbow Alert,-24.2209,150.7013,1
539231,Morganville Alert,-25.1719,151.9725,1
539233,Blue Hills Alert,-24.532,150.92,1
539234,Boolaroo Tops Alert,-24.3926,151.0348,1
539235,Callide Dam Hw Alert,-24.3689,150.6128,1
540045,Boat Mountain Tm,-26.9806,152.2833,1
539237,Craiglands Alert,-24.15,150.525,1
539239,Goovigen Alert,-24.106,150.287,1
539241,Kroombit Dam Alert,-24.418,150.774,1
539245,Malakoff Junction Alert,-24.3131,150.7758,1
539247,Red Hill Alert,-24.448,150.425,1
539248,South Kariboe Ck Alert,-24.561,150.747,1
539250,Cordalba Alert,-25.1569,152.2119,1
539251,Woodgate Alert,-25.0992,152.5489,1
540028,Lake Manchester Alert,-27.49,152.75,1
540040,Linville Tm,-26.8058,152.2731,1
539238,Folding Hills Alert,-24.575,150.624,1
539200,Reid Ck Alert,-25.2761,151.5169,1
540364,Moogerah Dam Hw Tm,-28.0314,152.5504,1
540437,Numinbah Valley Tm,-28.1494,153.2242,1
540743,Bribie Island Tm,-27.0128,153.1364,1
540752,Herring Lagoon Rd Tm,-27.5688,153.4478,1
540758,North Stradbroke Island Tm,-27.5617,153.4329,1
540762,Shorncliffe Tide Tm,-27.321,153.0872,1
540763,Kullogum Alert,-25.3308,152.2519,1
541107,Inglewood Bridge Alert,-28.4133,151.0825,1
541108,Woodspring Alert,-28.3614,151.1381,1
541111,Terraine Alert,-28.4833,151.2761,1
541112,Barongarook Alert,-28.4314,151.4622,1
540741,Deception Bay(Major St) Alert,-27.2066,153.0265,1
541159,Bowenville Reserve Tm,-27.3328,151.4411,1
541162,Jandowae Dam Alert,-26.7608,151.1372,1
543016,Warroo Tm,-27.645,148.7411,1
544021,Binnowee Tm,-26.4842,146.0861,1
544047,Biddenham Alert,-25.8033,146.4253,1
532002,Clump Point Tide Alert,-17.8503,146.1061,1
533176,Finch Hatton Dam (Gorge Road) Alert,-21.1119,148.6353,1
535183,Lake Brown Alert,-24.8419,148.6937,1
539110,Linkes Causeway Tm,-24.3769,150.5681,1
540708,Portside Alert,-25.5392,152.7068,1
541161,Shannonbrook Tm,-27.2765,151.633,1
540365,Toohills Crossing Tm,-27.9753,152.5231,1
540740,Beachmere(St Smith Rd) Alert,-27.1456,153.0361,1
540737,Kurrajong Tm,-27.6746,153.1121,1
540472,Bill Gunn Dam Alert,-27.6317,152.3794,1
540473,Lake Clarendon Alert,-27.5156,152.3531,1
540479,Atkinson Dam Alert,-27.4319,152.4642,1
540502,Berrys Lagoon Al,-27.6422,152.7431,1
540507,Spring Bluff Tm,-27.4697,151.9847,1
540517,Flagstone Creek Alert,-27.6047,152.1325,1
540518,Ma Ma Creek Alert,-27.6539,152.1653,1
540527,Spring Bluff Alert,-27.4692,151.9836,1
540528,Mulgowie Alert,-27.7297,152.3644,1
540738,Pelican Waters Alert,-26.8226,153.1113,1
540572,Cedar Pocket Dam Hw Tm,-26.2115,152.7925,1
540603,Ewen Maddock Dam Hw Tm,-26.7797,153.0101,1
540608,Cooloolabin Dam Hw Tm,-26.5555,152.8786,1
540611,Leslie Harrison Dam Hw Tm,-27.5286,153.1799,1
540613,Maroochy Intake Weir Tm,-26.588,152.891,1
540614,Nindooinbah Dam Hw Tm,-27.9956,153.0301,1
540615,Wyaralong Dam Hw Tm,-27.9092,152.8833,1
540616,Wappa Dam Hw Tm,-26.5697,152.9218,1
540617,Poona Dam Hw Tm,-26.5939,152.9117,1
540696,Ban Ban Alert,-25.7108,151.8083,1
540583,Kuss Road Tm,-27.6658,152.5414,1
539196,Monto Alert,-24.8658,151.1086,1
539193,Lands End Alert,-25.2144,151.2739,1
539188,Dykehead Alert,-25.6814,151.0075,1
533162,Eungella Dam Tw Tm,-21.1347,148.3889,1
533163,Bowie Rd Tm,-19.5818,147.3536,1
533164,Mona Park Tm,-19.7108,147.2271,1
533165,Up River Road Tm,-20.3322,148.4894,1
533166,Bowen Wtp Alert,-20.3539,148.4492,1
533167,Cannonvale Alert,-20.2814,148.685,1
533168,Dingo Beach Alert,-20.0997,148.4919,1
533169,Dittmer Alert,-20.4267,148.4758,1
533170,Jubilee Pocket Alert,-20.2803,148.7456,1
533068,Hurricane Cliff Al,-20.0944,147.7097,1
533171,Lower Gregory Alert,-20.3006,148.5483,1
533173,Preston Alert,-20.4042,148.6681,1
533174,Proserpine Alert,-20.4017,148.5847,1
533175,Strathdickie Alert,-20.3264,148.5861,1
533181,Upper Finch Hatton Alert,-21.09,148.6353,1
533182,Balaam Rd Tm,-20.0395,148.1373,1
533184,Herman Rd Tm,-20.0462,148.1853,1
533185,Funnel Creek Br Tm,-21.7806,148.9342,1
534001,Burdekin Dam Tm,-20.6467,147.1372,1
533172,Peter Faust Dam Hw Alert,-20.3667,148.3822,1
534008,St Anns Tm,-21.2289,146.9128,1
533028,Ida Creek Tm,-20.2911,148.1169,1
533026,Whiteford'S Tm,-21.3219,148.8342,1
45012,Nappa Merrie,-27.5964,141.1069,1
529055,Chadshunt Tm,-18.0604,142.7987,1
530163,Hulberts Bridge Tm,-20.6419,142.6281,1
530164,Marathon Tm,-20.8175,143.5769,1
531017,Tinaroo Dam Hw Tm,-17.1658,145.5425,1
531023,Peets Bridge Tm,-17.1331,145.7625,1
531046,The Fisheries Tm,-17.1853,145.7239,1
531099,Peets Bridge Alert-B,-17.1336,145.7644,1
531104,Tully Gorge Alert,-17.7725,145.6503,1
533027,Mt Piccaninny Tm,-19.7733,146.9597,1
531111,Crooks Dam Hw Tm,-17.5988,145.138,1
532007,Bluewater Tm,-19.1825,146.5483,1
532012,Ingham Pump Station Tm,-18.6347,146.1444,1
532055,Black River Tm,-19.2367,146.6297,1
532127,Glen Dhu Road Tm,-18.3106,145.129,1
532128,Lava Plains Tm,-18.5153,144.8478,1
533013,Reeves Tm,-20.1508,148.1539,1
533015,Jacks Creek Alert,-20.7525,147.8819,1
533016,Major Creek Tm,-19.6689,147.025,1
533024,Myuna Tm,-20.5819,147.5981,1
532006,Abergowrie Tm,-18.4889,145.9364,1
534017,Taemas Tm,-20.9994,146.4272,1
534034,Convicts Crossing Tm,-22.6009,148.2686,1
534035,Dysart Rd Tm,-22.3845,148.2657,1
536009,Blackall Alert,-24.4267,145.4583,1
536014,Muttaburra Tm,-22.5928,144.5548,1
539021,Fig Tree Tm,-25.2858,151.9889,1
539036,Nagoorin Tm,-24.3597,151.3114,1
539045,Coringa Tm,-25.3825,151.9869,1
539047,Bucca Weir Hw Tm,-24.8592,152.0717,1
539048,Springfield Tm,-24.7533,151.5872,1
539050,Fred Haigh Dam Hw Tm,-24.8725,151.85,1
539064,Cania Dam,-24.6544,150.9833,1
535170,Drensmaine Alert,-25.1856,146.5044,1
539084,Milton Tm,-24.2833,151.2833,1
539088,Dakiel Tm,-24.7453,151.2603,1
539091,Gooburrum P/S Tm,-24.785,152.1892,1
539126,Essendean Bridge Alert,-24.6014,151.8453,1
539136,Barnetts Road Alert,-24.5181,151.9617,1
539142,Rapleys Alert,-24.3769,151.8253,1
539152,Paradise Dam Alert,-25.3511,151.9197,1
539181,Brovinia Alert,-25.9381,151.0203,1
539182,Cania Dam Hw Alert,-24.65,150.9833,1
539184,Cooranga (Boyne R) Alert,-25.7858,151.3328,1
539085,Mimdale Tm,-24.515,151.7356,1
535162,Theresa Creek Dam Tm,-22.973,147.5569,1
535161,Kilmarnock Station Tm,-23.058,147.4833,1
535160,Clermont-Rubyvale Rd Tm,-22.8931,147.6033,1
534036,Golden Mile Rd Tm,-22.5295,148.6427,1
534038,May Downs Rd Tm,-22.7174,149.1894,1
534040,Peak Downs Highway Tm,-21.871,148.4383,1
534042,Yatton Alert,-22.6614,149.1378,1
534044,Pink Lagoon Alert,-22.3408,148.9508,1
535018,Valeria Tm,-23.1833,147.9,1
535019,Fairbairn Dam Tm,-23.6525,148.0744,1
535020,Duckponds Tm,-23.4833,148.4722,1
535023,Bingegang H/W Tm,-23.0769,149.0314,1
535025,Comet Weir Tm,-23.6111,148.5506,1
535029,Craigmore Tm,-23.8903,147.7553,1
535046,Riley'S Crossing Tm,-23.5436,148.6061,1
535056,Springsure Creek Junction Tm,-23.8564,148.5036,1
535101,Fairbairn Dam Al,-23.6525,148.0744,1
535104,Glencoe Alert,-23.7167,146.1731,1
535156,Craigmore_B Alert,-23.883,147.757,1
535157,Cungelella Alert,-24.6836,147.1642,1
535158,Theresa Hut Alert,-23.386,147.266,1
535159,Peak Vale Alert,-23.1872,147.2603,1
509613,Dininnup (Dpird),-33.8005,116.5527,1
10304,Nunile,-31.4868,116.5383,1
509612,Balingup (Dpird),-33.7963,116.0636,1
509609,Mcalinden (Dpird),-33.5998,116.2633,1
12052,Menzies,-29.6939,121.0297,1
12066,Ora Banda,-30.3764,121.0633,1
12071,Salmon Gums Res.Stn.,-32.9869,121.6239,1
12083,Westonia,-31.3017,118.698,1
12088,Yakabindie,-27.575,120.5319,1
12090,Yeelirrie,-27.2842,120.0931,1
12093,Yundamindra,-29.2472,122.1022,1
12101,Seven Oaks,-31.3214,118.5475,1
12106,Woolibar,-31.0731,121.665,1
12046,Leonora,-28.8879,121.3302,1
12114,Richfields,-33.6839,120.6958,1
12141,Windarling,-30.0242,119.28,1
12152,Koorarawalyee,-31.2608,120.0217,1
12176,Sturt Meadows,-28.6781,120.9706,1
12220,Cowarna Downs,-31.0089,122.3567,1
12223,Lort River,-33.2204,121.3532,1
12226,Bodallin North,-31.1664,118.8878,1
12227,Koolyanobbing,-30.8183,119.5197,1
12239,Bulga Downs,-28.4967,119.7436,1
12241,Leonora Aero,-28.8789,121.3186,1
12117,Kambalda West,-31.2186,121.6181,1
12247,Gindalbie,-30.2819,121.7606,1
12045,Laverton,-28.6303,122.4072,1
12043,Kookynie,-29.3361,121.4944,1
11017,Balladonia,-32.4569,123.8653,1
11019,Eyre,-32.2464,126.3008,1
11023,Caiguna Asa,-32.2653,125.4894,1
11029,Arubiddy,-31.8097,125.9267,1
11030,Rawlinna Homestead,-31.0417,125.2164,1
11032,Rawlinna Depot,-31.5803,125.2019,1
11041,Seemore Downs,-30.7428,125.2936,1
11052,Forrest,-30.8453,128.1092,1
11053,Red Rocks Point,-32.2028,127.5297,1
12044,Munglinup West,-33.5547,120.6997,1
12001,Albion Downs,-27.2878,120.3919,1
