Station Name,Time/Day,Height,Tendency,Flood Class,Scraped,State
Dandahra Ck at Gibraltar Range,2.00pm Thu,0.48,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Clarence R at Lilydale,3.00pm Thu,2.05,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Orara R at Karangi,3.00pm Thu,1.07,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Ourimbah Ck at Lees Bridge,2.45pm Thu,0.51,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Orara R at Glenreagh TM,3.00pm Thu,0.81,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Orara R at Bawden Bridge,3.00pm Thu,1.22,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Clarence R at Rogans Br.,2.45pm Thu,0.66,rising,,2022-10-13 15:21:38.985233+11:00,NSW
Clarence R at Grafton (Prince St),2.45pm Thu,0.76,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Clarence R at Ulmarra,2.45pm Thu,0.59,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Coldstream R at Tyndale,2.45pm Thu,0.56,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Clarence R at Lawrence^,2.48pm Thu,0.50,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Clarence R at Maclean,2.45pm Thu,0.39,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Clarence R at Yamba,2.46pm Thu,0.87,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Wooli R at Caravan Park,2.45pm Thu,0.37,falling,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Wooli R at Entrance,2.45pm Thu,0.09,rising,,2022-10-13 15:21:38.985233+11:00,NSW
Greenough River at Pindarring Rocks,12.00pm Thu,-0.06,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Chapman River at Utakarra,12.00pm Thu,0.31,steady,,2022-10-13 15:21:38.985233+11:00,WA
Hutt River at Yerina,12.00pm Thu,0.22,steady,,2022-10-13 15:21:38.985233+11:00,WA
Clarence R at Tabulam,3.00pm Thu,0.89,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Peacock Ck at Bonalbo,3.00pm Thu,0.18,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Cataract R at Sandy Hill,2.00pm Thu,0.74,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Maryland R at Wylie Creek,2.00pm Thu,0.69,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Goolmangar Ck at Nimbin,3.14pm Thu,1.94,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Goolmangar Ck at Goolmangar,3.14pm Thu,1.00,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Terania Ck at The Channon,3.12pm Thu,0.20,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Leycester Ck at Tuncester (mAHD),3.11pm Thu,0.47^,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Coopers Ck at Repentance,2.42pm Thu,0.54,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Coopers Ck at Corndale,2.48pm Thu,0.64,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Wilsons R at Nashua,12.51pm Thu,0.59,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Wilsons R at Eltham,1.58pm Thu,1.29,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Wilsons R at Woodlawn (mAHD),3.15pm Thu,0.47^,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Browns Ck Pump Station,2.55pm Thu,5.01,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Lismore (Dawson Street),12.07am Thu,1.90,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Wilsons R at Lismore (mAHD),3.11pm Thu,0.50^,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Wilsons R at East Gundurimba,2.45pm Thu,1.35,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Wilsons R at Tuckurimba,2.58pm Thu,1.26,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Richmond R at Wiangaree,3.00pm Thu,0.24,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Richmond R at Kyogle,3.00pm Thu,0.57,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Eden Ck at Doubtful,3.00pm Thu,1.08,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Richmond R at Casino,3.00pm Thu,1.05,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Shannon Brook at Yorklea,3.00pm Thu,1.46,rising,,2022-10-13 15:21:38.985233+11:00,NSW
Richmond R at Coraki,2.45pm Thu,1.38,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Myrtle Ck at Rappville,3.00pm Thu,0.35,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Bungawalbin Ck at Neileys Lagoon Rd,2.45pm Thu,1.53,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Richmond R at Bungawalbin,2.45pm Thu,1.37,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Richmond R at Byrnes Pt,2.45pm Thu,1.00,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Rocky Mouth Ck U/S Evans R,2.45pm Thu,1.24,rising,,2022-10-13 15:21:38.985233+11:00,NSW
Evans R at Tucombil Hwy Br,2.45pm Thu,1.39,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Evans R at Evans Head,2.45pm Thu,0.84,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Lake Ainsworth,2.45pm Thu,2.86,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Maguires Ck at Teven,12.43pm Thu,0.45,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Castle Ck at Telford Bridge,3.11pm Thu,1.85,rising,moderate,2022-10-13 15:21:38.985233+11:00,VIC
Wattle Ck at Navarre,3.14pm Thu,4.16,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Wimmera R at Glynwylln,3.14pm Thu,3.11,rising,,2022-10-13 15:21:38.985233+11:00,VIC
Weld River at Ordnance Rd Crossing,12.00pm Thu,0.71,steady,,2022-10-13 15:21:38.985233+11:00,WA
Gardner River at Baldania Ck Confl,11.00am Thu,1.11,steady,,2022-10-13 15:21:38.985233+11:00,WA
Warren River at Barker Rd Crossing,11.10am Thu,0.65,steady,,2022-10-13 15:21:38.985233+11:00,WA
Lefroy Brook at Cascades,12.00pm Thu,0.37,steady,,2022-10-13 15:21:38.985233+11:00,WA
Lefroy Brook at Rainbow Trail,12.00pm Thu,0.69,steady,,2022-10-13 15:21:38.985233+11:00,WA
Warren River at Wheatley Farm,11.00am Thu,0.38,steady,,2022-10-13 15:21:38.985233+11:00,WA
Wilgarup River at Quintarrup,12.00pm Thu,0.24,steady,,2022-10-13 15:21:38.985233+11:00,WA
Donnelly River at Strickland,12.00pm Thu,0.28,steady,,2022-10-13 15:21:38.985233+11:00,WA
Slatey Creek,2.45pm Thu,18.32,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Winding Ck at Fifth St Br,2.45pm Thu,14.74,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Murray R at Echuca Wharf,3.00pm Thu,92.95^,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Cockle Ck at Cockle Ck Railway Stn,2.45pm Thu,0.21,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Lake Macquarie at Marmong Point,2.45pm Thu,0.19,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Lake Macquarie at Belmont,2.45pm Thu,0.18,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Stoney Creek U/S Toronto,2.45pm Thu,0.21,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Stoney Creek at Toronto,3.09pm Thu,0.15,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Dora Ck at Cooranbong,2.45pm Thu,1.21,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Stockton Ck at Morrisset,2.45pm Thu,0.26,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Dora Ck at Kalang Rd,2.45pm Thu,0.26,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Lake Macquarie at Swansea Channel,2.45pm Thu,0.02,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Wyong R at Yarramalong,2.15pm Thu,1.68,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Wyong R at Gears,4.09am Thu,1.24,,,2022-10-13 15:21:38.985233+11:00,NSW
Wyong R at Gracemere,2.15pm Thu,1.48,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Jilliby Ck at Jilliby,2.30pm Thu,0.68,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Wyong R U/S Wyong Weir,2.30pm Thu,1.63,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Wyong R U/S Wyong Br,2.45pm Thu,0.51,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Tumbi Umbi Ck,2.45pm Thu,0.52,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Wallarah Ck at Bridge,2.45pm Thu,0.45,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Ourimbah Ck U/S Weir,2.30pm Thu,1.15,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Ourimbah (Ourimbah Ck),2.09pm Thu,10.01,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Weld River at Wattle Block,12.00pm Thu,0.23,steady,,2022-10-13 15:21:38.985233+11:00,WA
Deep River at Teds Pool,12.00pm Thu,0.32,steady,,2022-10-13 15:21:38.985233+11:00,WA
Concongella Ck at Stawell,3.13pm Thu,2.38,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Shannon River at Dog Pool,10.10am Thu,0.50,steady,,2022-10-13 15:21:38.985233+11:00,WA
Wimmera R at Glenorchy,3.00pm Thu,0.94,steady,below minor,2022-10-13 15:21:38.985233+11:00,VIC
Fyans Ck at Fyans Ck,3.12pm Thu,0.64,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Mt. William Ck at Lake Lonsdale D/S,2.19pm Thu,0.19,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Yarriambiack Ck at Wimmera,2.51pm Thu,0.60,steady,below minor,2022-10-13 15:21:38.985233+11:00,VIC
Wimmera R at Drung Drung,2.24pm Thu,1.57,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Burnt Ck at Wonwondah East,2.28pm Thu,0.64,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Wimmera R at Walmer,3.13pm Thu,1.92,steady,below minor,2022-10-13 15:21:38.985233+11:00,VIC
Mackenzie R at Mckenzie Ck,3.12pm Thu,1.51,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Wimmera R at Quantong Bridge,3.12pm Thu,4.73,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Natimuk Ck at McNeils Bridge,3.09pm Thu,0.72,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Castle Ck at Arcadia,2.59pm Thu,1.25,rising,,2022-10-13 15:21:38.985233+11:00,VIC
Honeysuckle Ck at Violet Town,3.07pm Thu,1.62,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Stony Ck at Tamleugh,3.12pm Thu,4.71,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Broken R at D/S Bridge Ck,3.13pm Thu,1.84,rising,,2022-10-13 15:21:38.985233+11:00,VIC
Broken R D/S Back Ck Junction,2.05pm Thu,2.45,,,2022-10-13 15:21:38.985233+11:00,VIC
Broken R at Broken Weir,3.09pm Thu,178.12^,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Holland Ck at Wrightley,3.09pm Thu,2.37,rising,,2022-10-13 15:21:38.985233+11:00,VIC
Ryans Ck at Loombah Head Gauge,2.59pm Thu,14.13,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Wilson Inlet at Old Railway Bridge,12.00pm Thu,0.28,steady,,2022-10-13 15:21:38.985233+11:00,WA
Sleeman River at Sleeman Rd Bridge,12.00pm Thu,0.52,steady,,2022-10-13 15:21:38.985233+11:00,WA
Cuppup River at Eden Road,12.00pm Thu,0.09,steady,,2022-10-13 15:21:38.985233+11:00,WA
Denmark River at Denmark College,12.00pm Thu,0.18,steady,,2022-10-13 15:21:38.985233+11:00,WA
Little Creek at Ocean Beach Rd,12.00pm Thu,0.21,steady,,2022-10-13 15:21:38.985233+11:00,WA
Denmark River at Mt Lindesay,12.00pm Thu,0.17,steady,,2022-10-13 15:21:38.985233+11:00,WA
Denmark River at Kompup,12.00pm Thu,0.06,steady,,2022-10-13 15:21:38.985233+11:00,WA
Yate Flat Creek at Woonanup,11.00am Thu,0.06,steady,,2022-10-13 15:21:38.985233+11:00,WA
Kent River at Rock Glen,11.55am Thu,0.08,steady,,2022-10-13 15:21:38.985233+11:00,WA
Kent River at Styx Junction,11.00am Thu,0.31,steady,,2022-10-13 15:21:38.985233+11:00,WA
Frankland River at Mount Frankland,12.00pm Thu,0.79,steady,,2022-10-13 15:21:38.985233+11:00,WA
Leycester Ck at Rock Valley,1.55pm Thu,1.17,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Back Ck at Bentley,3.00pm Thu,0.80,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Byron Bay (Belongil Ck Br),3.05pm Thu,0.68,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Tumbarumba Ck at Tumba2,3.00pm Thu,0.91,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Cudgewa Ck at Berringama,3.00pm Thu,1.76,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Cudgewa Ck at Cudgewa North,3.00pm Thu,0.93,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Murray R at Yarrawonga,3.00pm Thu,5.87,steady,below minor,2022-10-13 15:21:38.985233+11:00,VIC
Big R at Joker Creek,3.00pm Thu,1.95,rising,,2022-10-13 15:21:38.985233+11:00,VIC
Mitta Mitta R at Hinnomunjie,3.00pm Thu,1.58,steady,below minor,2022-10-13 15:21:38.985233+11:00,VIC
Gibbo R at Gibbo Park,1.00pm Thu,1.07^,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Lake Dartmouth HG,2.00pm Thu,486.58^,rising,,2022-10-13 15:21:38.985233+11:00,VIC
Mitta Mitta R at Colemans,3.00pm Thu,2.50,steady,below minor,2022-10-13 15:21:38.985233+11:00,VIC
Snowy Ck at Granite Flat,3.00pm Thu,1.46,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Mitta Mitta R at Tallandoon,3.00pm Thu,3.33,steady,below minor,2022-10-13 15:21:38.985233+11:00,VIC
Tallangatta Ck at McCallums,3.00pm Thu,1.08,steady,below minor,2022-10-13 15:21:38.985233+11:00,VIC
Kiewa R at Mongans Bridge,3.00pm Thu,2.05,falling,below minor,2022-10-13 15:21:38.985233+11:00,VIC
Kiewa R at Kiewa (Mainbranch),3.00pm Thu,3.08,steady,below minor,2022-10-13 15:21:38.985233+11:00,VIC
Kiewa R at Kiewa (Anabranch),2.00pm Thu,0.82^,rising,,2022-10-13 15:21:38.985233+11:00,VIC
Yackandandah Ck at Osbornes Flat,3.00pm Thu,1.71,rising,,2022-10-13 15:21:38.985233+11:00,VIC
Kiewa R at Bandiana,3.00pm Thu,2.95,steady,minor,2022-10-13 15:21:38.985233+11:00,VIC
Ovens R at Harrietville,3.00pm Thu,1.77,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Ovens R at Bright,3.00pm Thu,1.96,steady,below minor,2022-10-13 15:21:38.985233+11:00,VIC
Buckland R at Upper Buckland,2.00pm Thu,1.71,falling,,2022-10-13 15:21:38.985233+11:00,VIC
Buckland R at Harris Lane,3.04pm Thu,2.20,steady,below minor,2022-10-13 15:21:38.985233+11:00,VIC
Manus Ck at Tooma,3.00pm Thu,0.62,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Happy Valley Ck at Rosewhite,2.53pm Thu,0.65,rising,,2022-10-13 15:21:38.985233+11:00,VIC
Mollison Ck at Pyalong,3.13pm Thu,3.04,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Sugarloaf Ck at Ash Bridge,2.00pm Thu,6.20^,rising,,2022-10-13 15:21:38.985233+11:00,VIC
Goulburn R at Seymour,3.00pm Thu,6.93,rising,moderate,2022-10-13 15:21:38.985233+11:00,VIC
Whiteheads Ck at Seymour,3.06pm Thu,4.06,rising,,2022-10-13 15:21:38.985233+11:00,VIC
Hughes Ck at Tarcombe Road,3.14pm Thu,4.38,rising,major,2022-10-13 15:21:38.985233+11:00,VIC
Major Ck at Graytown,2.00pm Thu,3.66^,rising,,2022-10-13 15:21:38.985233+11:00,VIC
Goulburn R at Goulburn Weir HG,2.00pm Thu,124.08,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Goulburn R D/S Goulburn Weir,3.00pm Thu,10.34,rising,,2022-10-13 15:21:38.985233+11:00,VIC
Goulburn R at Murchison,3.14pm Thu,7.96,steady,below minor,2022-10-13 15:21:38.985233+11:00,VIC
Pranjip Ck at Moorilim,3.13pm Thu,1.57,rising,,2022-10-13 15:21:38.985233+11:00,VIC
Goulburn R at Arcadia Downs,3.09pm Thu,9.17,rising,,2022-10-13 15:21:38.985233+11:00,VIC
Seven Cks at Strathbogie,3.11pm Thu,2.79,steady,moderate,2022-10-13 15:21:38.985233+11:00,VIC
Seven Cks at D/S Polly McQuinns,3.14pm Thu,1.72,rising,,2022-10-13 15:21:38.985233+11:00,VIC
Molonglo R at Dairy Flat,1.28pm Thu,555.95^,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Woolshed Creek U/S Fairbairne,2.54pm Thu,0.38,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Molonglo R at Oaks Estate,1.00pm Thu,1.56,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Molonglo R at Burbong,1.00pm Thu,0.71,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Molonglo R at Carwoola,2.57pm Thu,0.95,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Queanbeyan R at ACT Border,1.14pm Thu,1.94,rising,,2022-10-13 15:21:38.985233+11:00,NSW
Queanbeyan R at Wickerslack,2.17pm Thu,1.05,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Queanbeyan R at Googong Dam,2.50pm Thu,663.12^,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Burra Ck at Burra,1.00pm Thu,1.58,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Queanbeyan R U/S Googong Dam,1.00pm Thu,1.08,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Queanbeyan R at Tinderry,3.03pm Thu,1.59,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Seven Cks at Galls Gap,3.06pm Thu,3.15,rising,moderate,2022-10-13 15:21:38.985233+11:00,VIC
Seven Cks at Euroa,2.39pm Thu,3.72,,minor,2022-10-13 15:21:38.985233+11:00,VIC
Seven Cks at Kialla West,3.01pm Thu,3.57,steady,below minor,2022-10-13 15:21:38.985233+11:00,VIC
Corryong Ck at Towong,3.00pm Thu,1.41,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Ovens R at Eurobin,3.07pm Thu,3.30,steady,below minor,2022-10-13 15:21:38.985233+11:00,VIC
Ovens R at Myrtleford,2.00pm Thu,2.51^,rising,,2022-10-13 15:21:38.985233+11:00,VIC
Byron Bay (Tallow Ck Br),2.57pm Thu,1.36,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Clarrie Hall Dam D/S,3.12pm Thu,0.54,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Tweed R at Uki,3.00pm Thu,1.23,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Oxley R at Eungella,1.01pm Thu,0.57,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Tweed R at Bray Park Weir (mAHD),1.45pm Thu,1.14^,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Tweed R at Murwillumbah Br (mAHD),3.13pm Thu,0.49^,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Tweed R at Murwillumbah (mAHD),3.12pm Thu,0.48^,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Rous R at Chillingham,2.53pm Thu,0.98,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Rous R at Boat Harbour,3.13pm Thu,0.72,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Rous R at Boat Harbour (Nobbys Ck),3.00pm Thu,0.86,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Rouse R at Kynnumboon,3.11pm Thu,0.65^,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Tweed R at Tumbulgum,3.13pm Thu,0.45^,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Tweed R at Chindera (mAHD),3.12pm Thu,0.24^,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Tweed R at Barneys Point,2.45pm Thu,1.27,falling,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Tweed R at Dry Dock (mAHD),3.13pm Thu,0.28^,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Cudgen Ck at Kingscliff,2.46pm Thu,0.15,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Cudgen Lake at Bogangar,2.45pm Thu,0.44,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Burringbar Ck at Tweed Valley Way,3.00pm Thu,0.69,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Crabbes Ck at Crabbes Creek,1.46pm Thu,0.91,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Crabbes Ck at Wooyung Road,1.18pm Thu,1.25,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Yelgun Ck at Yelgun,2.33pm Thu,2.21,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Yelgun Ck at Helen St Bridge,3.08pm Thu,0.54,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Marshalls Ck at The Pocket,2.59pm Thu,0.89,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Lacks Ck at Middle Pocket,1.57pm Thu,2.23,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Marshalls Ck at Billinudgel,2.59pm Thu,0.38,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Marshalls Ck at Ocean Shores,2.46pm Thu,0.38,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Brunswick R at Sherrys Br,12.28pm Thu,0.69,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Mullumbimby Ck at Mullumbimby Creek,1.20pm Thu,0.31,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Mullumbimby Ck at Azalea St Bridge,3.14pm Thu,0.27,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Brunswick R at Mullumbimby,3.14pm Thu,0.20^,steady,below minor,2022-10-13 15:21:38.985233+11:00,NSW
Brunswick R at Brunswick Heads,2.46pm Thu,0.10,falling,,2022-10-13 15:21:38.985233+11:00,NSW
Tweed R at Palmers Road,3.02pm Thu,0.74,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Clarrie Hall Dam (mAHD),3.10pm Thu,61.53^,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Buffalo R at Abbeyard,2.00pm Thu,1.47^,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Tyalgum Bridge,2.51pm Thu,0.83,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Rose R at Matong North,3.08pm Thu,1.38,rising,,2022-10-13 15:21:38.985233+11:00,VIC
Dandongadale R at Matong North,12.49pm Thu,1.29,,,2022-10-13 15:21:38.985233+11:00,VIC
Buffalo R D/S Rose R Junction,3.14pm Thu,2.57,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Lake Buffalo HG,2.47pm Thu,261.68^,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Buffalo R at Lake Buffalo D/S,3.14pm Thu,1.97,falling,below minor,2022-10-13 15:21:38.985233+11:00,VIC
Ovens R at Rocky Point,3.13pm Thu,2.27,steady,below minor,2022-10-13 15:21:38.985233+11:00,VIC
Ovens R at Peechelba East,2.00pm Thu,129.84^,steady,,2022-10-13 15:21:38.985233+11:00,VIC
King R at L. William Hovell D/S,10.30pm Wed,1.53,,below minor,2022-10-13 15:21:38.985233+11:00,VIC
King R at Cheshunt,3.08pm Thu,2.09,steady,minor,2022-10-13 15:21:38.985233+11:00,VIC
King R at Edi,2.00pm Thu,2.07^,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Boggy Ck at Angleside,3.00pm Thu,1.55,rising,,2022-10-13 15:21:38.985233+11:00,VIC
King R at Docker Road,2.58pm Thu,4.00,steady,moderate,2022-10-13 15:21:38.985233+11:00,VIC
Hurdle Ck at Bobinwarrah,3.04pm Thu,1.30,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Fifteen Mile Ck at Greta South,3.10pm Thu,3.94,rising,minor,2022-10-13 15:21:38.985233+11:00,VIC
Fifteen Mile Ck at Glenrowan,3.00pm Thu,2.22,rising,,2022-10-13 15:21:38.985233+11:00,VIC
Gingin Brook at Bookine Bookine,12.00pm Thu,0.26,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Gingin Brook at Gingin,12.00pm Thu,0.28,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Moore River at Waterville Road,12.00pm Thu,0.37,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Moore River at Quinns Ford,11.55am Thu,0.70,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Moore River Nth at Moora Caravan Pk,12.00pm Thu,0.38,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Moore River Nth at Long Pool Br,12.00pm Thu,0.16,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Hill River at Ardross,12.00pm Thu,0.21,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Hill River at Hill River Springs,12.00pm Thu,0.10,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Irwin River at Mountain Bridge,12.00pm Thu,0.40,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Irwin River at Strawberry Bridge,12.00pm Thu,0.38,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Irwin River at Yatharagga,12.00pm Thu,-0.13,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Greenough River at Karlanew Peak,12.00pm Thu,0.18,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Greenough River at Mitthutharra,12.00pm Thu,-0.44,steady,below minor,2022-10-13 15:21:38.985233+11:00,WA
Ourimbah Ck at Kangy Angy,2.45pm Thu,6.08,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Cockle Ck at Barnsley Vale,2.55pm Thu,0.53,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Tuggerah Lake at Toukley,2.45pm Thu,0.45,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Darlot Ck at Homerton,2.00pm Thu,1.18^,steady,,2022-10-13 15:21:38.985233+11:00,VIC
Leigh R at Shelford (Town Bridge),3.00pm Thu,1.48,rising,below minor,2022-10-13 15:21:38.985233+11:00,VIC
Merri R at Woodford,2.00pm Thu,1.17,rising,,2022-10-13 15:21:38.985233+11:00,VIC
Mt Emu Ck at Mena Park,2.00pm Thu,1.77^,rising,,2022-10-13 15:21:38.985233+11:00,VIC
Mt Emu Ck at Guthries Bridge,3.00pm Thu,2.94,rising,,2022-10-13 15:21:38.985233+11:00,VIC
Mt Emu Ck at Skipton,2.00pm Thu,3.82,rising,below minor,2022-10-13 15:21:38.985233+11:00,VIC
Hopkins R at Ararat,2.00pm Thu,2.71,rising,,2022-10-13 15:21:38.985233+11:00,VIC
Hopkins R at Wickliffe,2.00pm Thu,3.46^,steady,,2022-10-13 15:21:38.985233+11:00,VIC
