Site,Site name,Lat,Lon
025562,Lameroo,-35.3778,140.5378
025563,Mount Penny,-36.0240,139.9534
025564,Shaugh,-35.8429,140.8184
026000,Beachport,-37.4861,140.0115
026007,Frances,-36.7124,140.9552
026009,Kalangadoo,-37.5659,140.6955
026010,Kingston Se,-36.7096,140.1623
026012,Kingston Se,-36.8309,139.8526
026014,Lake Leake,-37.6051,140.5793
026016,Lucindale Post Office,-36.9731,140.3664
026017,Padthaway,-36.5010,140.3835
026018,Millicent,-37.5872,140.3426
026021,Mount Gambier Aero,-37.7473,140.7739
026025,Penola Post Office,-37.3803,140.8379
026026,Robe,-37.1628,139.7560
026027,Tantanoola,-37.6957,140.4601
026030,Biscuit Flat,-37.0153,139.9612
026037,Bordertown,-36.5822,140.7293
026058,Bordertown,-36.6064,140.7118
026062,Naracoorte,-36.9229,140.5809
026065,Salt Creek,-36.2789,139.8426
026067,Mount Schank,-37.9594,140.7703
026069,Lucindale,-36.8073,140.3870
026075,Wrattonbully,-37.1428,140.9498
026078,Avenue,-36.9421,140.2363
026082,Struan,-37.0951,140.7911
026083,Salt Creek,-36.2333,139.8491
026085,Mount Gambier,-37.8457,140.7686
026086,Furner,-37.3797,140.3294
026088,Willalooka,-36.4006,140.2698
026091,Coonawarra,-37.2906,140.8254
026095,Cape Jaffa,-36.9655,139.7164
026098,Nangwarry Forestry Sa Depot,-37.5422,140.8137
026099,Naracoorte Aerodrome,-36.9813,140.7270
026100,Padthaway South,-36.6539,140.5212
026101,Furner,-37.4003,140.3351
026102,Mount Gambier Council Depot,-37.8221,140.7593
026103,Bool Lagoon,-37.1340,140.7273
026104,Naracoorte,-36.8465,140.5592
026105,Robe Airfield,-37.1776,139.8054
026106,Robe,-37.1039,140.0958
026107,Willalooka,-36.4370,140.3356
026109,Lake George,-37.3822,139.9450
026110,Kingston Se,-36.7746,140.0222
026111,Pelican Point,-37.9229,140.4220
026112,Magpie Corner,-37.2850,140.6927
026113,Kalangadoo,-37.5354,140.6332
026114,Greenways,-37.2497,140.1732
026115,Padthaway,-36.6290,140.5081
027000,Aurukun Shire Council,-13.3539,141.7208
027015,Moreton Telegraph Station,-12.4536,142.6389
027031,Bamaga,-10.8969,142.3844
027032,Strathburn Station,-14.4783,142.8264
027034,Batavia Downs Station,-12.6616,142.6708
027038,Highbury Station,-16.4231,143.1456
027042,Weipa Eastern Ave,-12.6267,141.8836
027044,Merluna,-13.0633,142.4481
027045,Weipa Aero,-12.6778,141.9208
027050,Heathlands National Park,-11.7508,142.5822
027054,Coconut Island,-10.0511,143.0686
027058,Horn Island,-10.5844,142.2900
027061,Southwell Station,-14.5181,142.0389
027062,Punsand Bay,-10.7196,142.4585
027063,Archer River Roadhouse,-13.4381,142.9417
027064,Piccaninny Plains Station,-13.1325,142.7872
027069,Balurga Station,-14.9406,142.3431
027070,Warraabar Island,-10.2083,142.8222
027072,Bramwell,-12.0933,142.5589
027073,Coen Airport,-13.7606,143.1183
027075,Scherger Raaf,-12.6167,142.0869
027077,Weipa Radar,-12.6664,141.9247
028000,Laura Post Office,-15.5581,144.4453
028004,Palmerville,-15.9999,144.0754
028007,Musgrave,-14.7803,143.5036
028008,Lockhart River Airport,-12.7850,143.3047
028009,Rookwood Station,-17.0472,144.3489
028010,Fairview Outstation,-15.4992,144.2816
028012,Koolburra,-15.3167,143.9558
028013,Maitland Downs Station,-16.2217,144.7081
028014,Lilyvale Station,-14.4894,143.6775
028015,Wrotham Park,-16.6622,143.9969
028022,Gamboola Station,-16.5419,143.6694
028023,Lakefield National Park,-14.9258,144.1994
028025,Pinnacle,-15.6867,143.5633
028027,Kimba,-15.6119,143.4786
028031,Violet Vale Station,-14.7317,143.5864
028035,Lotus Bird Lodge,-14.7117,143.7303
029000,Almora Station,-18.2952,139.2828
029001,Augustus Downs Station,-18.5447,139.8706
029004,Burketown Post Office,-17.7425,139.5475
029005,Bunda Bunda,-20.0744,142.2089
029007,Canobie,-19.4764,140.9317
029008,Cloncurry Mcillwraith St,-20.7087,140.5182
029011,Crowfels Station,-20.1669,141.8514
029012,Croydon Township,-18.2044,142.2447
029013,Donors Hill Station,-18.7139,140.5472
029014,Dunbar Station,-16.0414,142.3786
029015,Eddington Station,-20.6528,141.5486
029016,Esmeralda Station,-18.8525,142.5742
029022,Granada Station,-20.0919,140.3675
029023,Iffley Station,-18.8692,141.2069
029027,Kamilaroi Station,-19.3600,140.0414
029028,Karumba Airport,-17.4553,140.8314
029029,Koolatah Station,-15.8931,142.4439
029030,Lands End Station,-20.4247,141.4047
029031,Lawn Hill,-18.5806,138.5811
029032,Lorraine,-19.0067,139.8961
029034,Mckinlay Roadhouse,-21.2718,141.2886
029036,Millungera Station,-19.8581,141.5567
029037,Miranda Downs Station,-17.3297,141.8797
029038,Kowanyama Airport,-15.4818,141.7483
029039,Mornington Island,-16.6640,139.1837
029040,Morstone Station,-19.5261,138.3664
029045,Strathmore,-17.8619,142.5603
029047,Undilla Station,-19.6241,138.6387
029048,Vanrook Station,-16.9683,141.9547
029049,Werrina Station,-20.4436,141.4553
029050,Wondoola Station,-18.5736,140.8972
029051,Zonia Downs,-20.0158,141.9050
029054,Inorunie Station,-18.2092,142.6575
029057,Stirling Station,-17.1833,141.7108
029058,Julia Creek Airport,-20.6672,141.7214
029061,Herbert Vale,-18.9519,138.0530
029063,Normanton Airport,-17.6872,141.0733
029065,Nardoo Station,-18.7881,139.7119
029066,Riversleigh Station,-19.0284,138.7400
029069,Westmoreland Station,-17.3383,138.2508
029075,Fort Constantine Station,-20.4744,140.5825
029077,Burketown Airport,-17.7483,139.5356
029078,Cotswold Station,-20.2508,140.6550
029080,Norfolk Station,-19.3142,138.3322
029081,Gregory Downs Station,-18.5030,139.2903
029083,Armraynald Station,-17.6595,139.7565
029085,Inkerman Station,-16.2333,141.4167
029086,Cowan Downs Station,-18.9611,140.5386
029089,Clonagh Station,-20.1412,140.6808
029091,Coolullah Station,-19.8253,140.1608
029092,Brinard Station,-19.8392,140.9336
029100,Gregory Downs Outstation,-18.6419,139.2516
029105,Carsland,-20.5022,140.3165
029110,Rutland Plains Station,-15.6386,141.8228
029111,Delta Downs Station,-16.9933,141.3161
029118,Calton Hills Station,-20.1444,139.4142
029121,West Leichhardt Station,-20.5958,139.6939
029126,Mount Isa Mine,-20.7361,139.4817
029127,Mount Isa Aero,-20.6778,139.4875
029129,Devoncourt Station,-21.2150,140.2333
029130,Mim Rifle Creek,-20.9542,139.5861
029131,Gereta Station,-20.0200,139.8433
029132,Manfred Downs Station,-20.1400,141.4300
029136,Farley Station,-21.3661,140.4986
029137,Numil Downs Station,-19.6661,141.3961
029139,Sweers Island,-17.1142,139.5981
029141,Cloncurry Airport,-20.6664,140.5050
029143,Cloncurry,-20.7033,140.4900
029144,Keswick Station,-20.4350,141.5481
029147,Walkers Bend,-18.1650,140.8597
029148,Mcallister Station,-18.2431,140.5283
029150,Malvie Downs Station,-20.8422,141.4292
029151,Karumba Raptis,-17.4833,140.8367
029152,Boodjamullalawn Hill Np,-18.7029,138.4852
029154,Yappar River,-18.4306,141.2686
029155,Normanton,-17.6667,141.0867
029157,Burketown Airstrip,-17.7561,139.5283
029158,Doomadgee Township,-17.9317,138.8147
029159,Escott Station,-17.7999,139.3605
029160,Viola Station,-20.2350,141.2933
029161,Brightlands Station,-21.0733,140.2814
029163,Kingfisher Camp,-17.8684,138.2856
029164,Bowthorn Station,-18.0985,138.3035
029166,Riversleigh Tm,-18.9703,138.8033
029167,Century Mine,-18.7569,138.7056
029169,Lotus Vale,-17.0458,141.3783
029170,Beamesbrook,-17.8999,139.3250
029171,Lake Julius,-20.1306,139.7187
029172,Lady Annie Copper Mine,-19.9035,139.1084
029173,Longford,-20.8606,141.0650
029180,Mount Isa Radar,-20.7114,139.5553
029181,Lake Julius Aws,-20.1167,139.7256
029182,Mornington Island Airport,-16.6620,139.1655
030000,Abingdon Downs Station,-17.6083,143.1792
030008,Carpentaria Downs Station,-18.7194,144.3181
030009,Cargoon Station,-20.0078,144.8992
030010,Dutton River Station,-20.4319,143.8628
030018,Georgetown Post Office,-18.2922,143.5483
030019,Gilberton,-19.2611,143.6861
030021,Glendower Station,-20.7389,144.4853
030022,Hughenden Airport,-20.8192,144.2333
030023,Homestead Post Office,-20.3617,145.6553
030024,Hughenden Post Office,-20.8447,144.1986
030025,Hughenden Station,-20.8527,144.2261
030030,Lyndhurst Station,-19.2039,144.3700
030032,Maryvale Station,-19.5458,145.2533
030034,Merlin Station,-21.1167,144.8103
030036,Mount Surprise Township,-18.1472,144.3183
030039,Oak Park Station,-19.2544,144.1536
030040,Pentland Post Office,-20.5236,145.3989
030041,The Ranch Prairie,-20.8708,144.6000
030045,Richmond Post Office,-20.7289,143.1425
030046,Rosella Plains Station,-18.4222,144.4625
030048,Spring Creek Station,-18.6242,144.5739
030051,Torrens Creek,-20.7691,145.0211
030052,Wando Vale Station,-19.6733,144.8900
030055,Forsayth,-18.5883,143.6017
030057,Zara Station,-21.2139,144.3644
030061,Conjuboy Station,-18.6836,144.7446
030068,Oak Valley Station,-19.4642,144.3189
030072,Low Holm Station,-20.0969,144.9875
030073,Van Lee,-17.8500,143.7028
030075,Solway Downs Station,-20.0950,142.6931
030081,Burleigh Station,-20.2631,143.1097
030082,Gregory Springs Station,-19.7037,144.3775
030083,Toomba Stud,-19.9711,145.5850
030088,Werrington Station,-19.3769,144.1156
030090,Bagstowe Station,-19.1964,144.0014
030091,Ironhurst Station,-18.0808,143.4622
030102,Mount Turner Station,-18.1778,143.3622
030103,Eveleigh Station,-18.2225,143.9697
030106,The Lynd Station,-18.9372,144.4906
030107,Robin Hood Station,-18.8383,143.7086
030112,North Head,-18.8242,143.2531
030115,Lucky Springs Station,-19.0550,144.9594
030123,Marathon,-20.8217,143.5767
030124,Georgetown Airport,-18.3039,143.5306
030127,Woodbine Station,-20.9942,144.6433
030130,Southwick West Station,-19.8900,145.6125
030137,Hillgrove Station,-19.6347,145.7886
030138,Strathtay Station,-20.2106,144.6772
030143,Soda Valley Station,-20.6350,144.0114
030144,Plainby Station,-21.4014,142.6167
030145,Clarke Hills Station,-19.7533,144.5181
030147,Cobbold Gorge,-18.7953,143.4231
030148,Emu Valley Station,-19.7008,145.6564
030149,Hillview Station,-21.0442,144.0992
030153,Welcome Downs Station,-19.0142,144.6475
030154,Yaramulla Station,-18.2253,144.6719
030155,Mt Pleasant Station,-20.3044,144.2453
030157,Riverview,-18.2817,143.1828
030158,Green Hills,-18.4564,143.2986
030159,Hulberts Bridge,-20.6433,142.6233
030160,Greenvale Township,-19.0000,144.9769
030161,Richmond Airport,-20.7001,143.1137
030163,Greenvale Radar,-18.9976,144.9959
031004,Babinda Post Office,-17.3436,145.9217
031008,Biboohra,-16.8922,145.4192
031009,Butcher Hill Station,-15.8472,144.8753
031011,Cairns Aero,-16.8736,145.7458
031012,Cape Tribulation Store,-16.0969,145.4575
031017,Cooktown Mission Strip,-15.4486,145.1861
031018,Ravenshoe Binbrook Estate,-17.6658,145.4358
031021,Deeral,-17.2084,145.9088
031023,Northcote Homestead,-17.0086,145.1683
031024,Evelyn State Forest,-17.5350,145.4822
031032,Irvinebank,-17.4311,145.2028
031033,Julatten,-16.5978,145.3631
031036,Kuranda Railway Station,-16.8178,145.6383
031037,Low Isles Lighthouse,-16.3842,145.5592
031040,Meringa Sugar Exp Stn,-17.0692,145.7742
031044,Mossman Central Mill,-16.4586,145.3795
031046,Mt Garnet Post Office,-17.6770,145.1150
031049,Mulgrave Mill,-17.0928,145.7906
031051,Petford,-17.3442,144.9306
031052,Port Douglaswarner St,-16.4833,145.4639
031055,Mossman South Alchera Drive,-16.4725,145.3747
031062,Whyanbeel Valley,-16.3906,145.3511
031063,Mt Sheridan,-16.9958,145.7367
031069,Innot Hot Springs Township,-17.6697,145.2414
031075,Tinaroo Falls Dam,-17.1694,145.5481
031079,Nympton Glen,-17.5429,145.5149
031083,Koombooloomba Dam,-17.8400,145.5956
031085,Kareeya,-17.7667,145.5778
031102,Daintree Tea,-16.1939,145.4061
031104,Mt Sophia,-17.1644,145.8783
031107,Mount Olive,-15.4211,145.0622
031108,Walkamin Research Station,-17.1347,145.4281
031112,Shiptons Flat,-15.7950,145.2447
031115,Kareeya Tm,-17.7667,145.5775
031119,Woodleigh,-17.6758,145.2783
031122,Pinnacle Station,-17.0506,145.1700
031125,Upper Barron,-17.3439,145.5028
031127,Daintree Village,-16.2511,145.3192
031129,Hazelmere,-15.3886,145.0361
031131,Almaden,-17.3394,144.6797
031140,Bellenden Ker Bottom Stn,-17.2702,145.9000
031141,Bellenden Ker Top Stn,-17.2639,145.8536
031144,Happy Valley,-17.3483,145.8925
031147,Lizard Island Resort,-14.6683,145.4467
031158,Glen Harding,-18.2531,145.1269
031166,Cairns Severin St,-16.9283,145.7647
031167,Topaz,-17.4694,145.7311
031168,Greenhaven,-17.5875,145.6000
031169,Saddle Mountain Radar,-16.8182,145.6630
031170,Kamerunga Bridge,-16.8733,145.6850
031171,Barron Falls,-16.8333,145.6417
031173,Myola Tm,-16.7997,145.6122
031175,Meadowbank,-18.2417,144.9883
031178,Glen Allyn,-17.3983,145.6658
031180,Mount Carbine Township,-16.5319,145.1325
031181,Bartle View Alert,-17.5450,145.7156
031182,Greenhaven Alert,-17.5875,145.5997
031183,Malanda Alert,-17.3594,145.5922
031184,Mckell Road Alert,-17.4442,145.5094
031185,Millaa Millaa Alert,-17.5175,145.6089
031186,Sutties Creek Alert,-17.6803,145.6603
031187,Topaz Alert,-17.4694,145.7311
031188,Mareeba Tm,-17.0039,145.4281
031189,White Cliff Point,-16.6581,145.5675
031191,Murray Springs Alert,-18.1494,145.4803
031196,Mt Garnet Alert,-17.7047,145.1461
031197,Upper Rudd Creek Alert,-18.0394,144.8856
031198,Herberton Alert,-17.3769,145.3803
031199,Bolinda Estate Tm,-17.8311,145.7053
031200,Ravenshoe Alert,-17.5908,145.5294
031204,Reef Park,-16.5261,145.4628
031205,Copperlode Dam Alert,-16.9794,145.6747
031209,Cooktown Airport,-15.4461,145.1861
031210,Mareeba Airport,-17.0704,145.4293
031213,Cape Flattery,-14.9672,145.3106
031214,Cairns Aero Enviromon Basestation,-16.8681,145.7444
031215,Cairns Crc Enviromon Basestation,-16.9300,145.7703
031216,The Boulders,-17.3392,145.8696
031217,Atherton Solar Crescent,-17.2583,145.4739
031218,Parramatta Park,-16.9141,145.7610
031219,Daintree Ice Cream,-16.2122,145.4042
031220,Malanda,-17.3514,145.5958
031221,Scardons Hill,-17.3117,144.6836
031222,Cairns Racecourse,-16.9463,145.7474
031223,Port Douglas Po,-16.4835,145.4660
031225,Smithfield,-16.8289,145.7088
032001,Bambaroo,-18.8828,146.1700
032002,Bemerside,-18.5744,146.2226
032004,Cardwell Marine Pde,-18.2544,146.0192
032009,Bingil Bay,-17.8350,146.0986
032018,Gleneagle,-18.1675,145.3381
032019,Japoonvale Warrakin Rd,-17.7212,145.9221
032020,Marco Street Alert,-17.5556,145.9556
032023,Halifax Macrossan St,-18.5819,146.2839
032025,Innisfail,-17.5249,146.0345
032027,Kangaroo Hills Station,-18.9331,145.6697
032031,Lucinda Township,-18.5406,146.3356
032032,Macknade Sugar Mill,-18.5867,146.2547
032033,Russell River,-17.4608,145.8822
032037,South Johnstone Exp Stn,-17.6053,145.9972
032040,Townsville Aero,-19.2483,146.7661
032042,Tully Sugar Mill,-17.9364,145.9253
032043,Upper Stone Exelby,-18.7217,145.9239
032045,Victoria Sugar Mill,-18.6508,146.2047
032050,Yabulu Qld Nickel,-19.2033,146.6131
032063,Blue Range,-19.1648,145.4199
032064,Paluma Ivy Cottage,-19.0074,146.2070
032077,Palm Island Water Treat,-18.7131,146.5914
032078,Ingham Composite,-18.6494,146.1769
032082,Craigs Pocket Station,-18.5633,144.9892
032085,Camel Creek Station,-18.8369,145.4706
032086,Abergowrie Bridge,-18.5225,146.0019
032089,Laroona Station,-19.3483,145.9811
032091,Elphinstone Pocket No1,-18.4994,146.0044
032094,Gairloch,-18.6150,146.1811
032095,New Moon Station,-19.1967,145.7747
032098,Rollingstone,-19.0439,146.4092
032099,Horseshoe Bend,-18.9942,146.0186
032101,Mutarnee Store,-18.9558,146.2886
032104,Christmas Creek Station,-19.0947,145.3539
032105,Goshen Station,-18.1464,145.4386
032109,Upper Murray Tm,-18.1069,145.8053
032115,Euramo,-17.9922,145.9344
032118,Dunk Island Resort,-17.9367,146.1417
032119,Mena Creek Post Office,-17.6557,145.9564
032120,Mount Stuart Radar Site,-19.3442,146.7808
032122,Greenvale,-18.9764,145.1125
032141,Lucinda Point,-18.5203,146.3861
032142,White Crystal Tm,-18.6822,145.7500
032145,Innisfail Wharf,-17.5253,146.0314
032149,Peacock Siding,-18.6797,145.9961
032152,Tung Oil Tm,-17.5475,145.9292
032155,Central Mill Tm,-17.6094,145.9786
032156,Halifax,-18.5817,146.2817
032160,Central Mill Alert,-17.6089,145.9792
032161,Corsis Alert,-17.5967,145.9014
032162,Crawfords Lookout Alert,-17.6150,145.8011
032163,Innisfail Wharf Alert,-17.5236,146.0325
032164,Menavale Alert,-17.6808,145.8878
032165,Nerada Alert,-17.5308,145.8464
032166,Tung Oil Alert,-17.5456,145.9325
032167,Euramo Tm,-17.9919,145.9425
032169,Gleneagle Alert,-18.1919,145.3325
032170,Nash'S Crossing Alert,-18.4125,145.7722
032171,Ingham Pump Station Al,-18.6347,146.1444
032172,Wallaman Alert,-18.4606,145.7383
032173,Peacock Siding Alert,-18.6797,145.9961
032174,Abergowrie Alert,-18.4889,145.9364
032176,Kirrama Alert,-18.1439,145.6100
032183,Poverty Hill Alert,-18.7497,146.1150
032184,Zattas Alert,-18.4506,145.8294
032185,Halifax Alert,-18.5789,146.2803
032186,Michael Creek Alert,-18.8478,145.9067
032190,Innisfail Ccrc Enviromon Basestation,-17.5228,146.0306
032191,Hawkins Creek,-18.5858,146.0731
032192,Cardwell Range,-18.5470,146.1780
032193,Magnetic Islandnelly Bay,-19.1539,146.8494
032194,Cowley Beach,-17.6905,146.1126
032195,Mount Stuart,-19.4082,146.7620
032197,Innisfail Aerodrome,-17.5581,146.0119
033001,Burdekin Shire Council,-19.5778,147.4063
033002,Ayr Dpi Research Stn,-19.6169,147.3758
033008,Byfield Childs Road,-22.8461,150.6475
033012,Collaroy Station,-22.0328,149.1850
033013,Collinsville Post Office,-20.5533,147.8464
033016,Dalrymple Heights,-21.1317,148.4922
033017,Daydream Island Resort,-20.2575,148.8139
033023,Farleigh Co-Op Sugar Mill,-21.1011,149.1022
033027,Gargett Post Office,-21.1558,148.7433
033031,Hayman Island Resort,-20.0564,148.8881
033032,Home Hill Post Office,-19.6666,147.4151
033035,Kalamia Estate,-19.5244,147.4161
033038,Koumala Hatfields Road,-21.6256,149.2367
