Station Name,Time/Day,Height,Tendency,Flood Class,Scraped,State
Tumbarumba Ck at Tumba2,3.00pm Thu,0.91,steady,,2022-10-13 16:07:30.866648+11:00,VIC
Nullagine River at Tumbinna Pool,12.00pm Thu,-0.41,steady,below minor,2022-10-13 16:07:30.866648+11:00,WA
Cudgewa Ck at Berringama,3.00pm Thu,1.76,steady,,2022-10-13 16:07:30.866648+11:00,VIC
Cudgewa Ck at Cudgewa North,3.00pm Thu,0.93,steady,,2022-10-13 16:07:30.866648+11:00,VIC
Pine Tree RT (Lake HWY) (H),3.45pm Thu,2.06,steady,,2022-10-13 16:07:30.866648+11:00,TAS
Arthurs Lake at Pump Station (H),3.45pm Thu,951.06^,steady,,2022-10-13 16:07:30.866648+11:00,TAS
Ouse Rv (blw Liawenee Canal) (H),3.45pm Thu,2.38,rising,,2022-10-13 16:07:30.866648+11:00,TAS
Ouse Rv at Monpeelyata Wier (H),3.30pm Thu,10.41,rising,,2022-10-13 16:07:30.866648+11:00,TAS
Nullagine River at Nullagine,12.00pm Thu,-0.73,steady,below minor,2022-10-13 16:07:30.866648+11:00,WA
Oakover River at Ripon Hills Road,12.00pm Thu,-0.66,steady,below minor,2022-10-13 16:07:30.866648+11:00,WA
Huon Rv at Huonville,3.50pm Thu,1.40,falling,below minor,2022-10-13 16:07:30.866648+11:00,TAS
Huon Rv at Judbury (D),3.09pm Thu,0.68,steady,below minor,2022-10-13 16:07:30.866648+11:00,TAS
Huon Rv at Tahune Bdge,3.39pm Thu,0.25,steady,below minor,2022-10-13 16:07:30.866648+11:00,TAS
Huon Rv at Harrisons Opening,3.09pm Thu,0.82,steady,below minor,2022-10-13 16:07:30.866648+11:00,TAS
Jordan Rv at Mauriceton (D),3.00pm Thu,0.47,steady,,2022-10-13 16:07:30.866648+11:00,TAS
Derwent Rv at New Norfolk,4.02pm Thu,0.38,falling,below minor,2022-10-13 16:07:30.866648+11:00,TAS
Derwent Rv abv New Norfolk Bdg (D),3.00pm Thu,1.89,falling,,2022-10-13 16:07:30.866648+11:00,TAS
Derwent Rv at Macquarie Plains (D),3.56pm Thu,0.65,rising,below minor,2022-10-13 16:07:30.866648+11:00,TAS
Plenty River at Feilton,4.01pm Thu,0.52,rising,below minor,2022-10-13 16:07:30.866648+11:00,TAS
Styx River at Bruces Bridge,1.04pm Thu,1.02,steady,below minor,2022-10-13 16:07:30.866648+11:00,TAS
Tyenna Rv at Newbury (D),3.00pm Thu,0.41,steady,,2022-10-13 16:07:30.866648+11:00,TAS
Derwent Rv blw Meadowbank Dam (H),3.45pm Thu,1.73,rising,below minor,2022-10-13 16:07:30.866648+11:00,TAS
Meadowbank HEC (H),3.45pm Thu,72.83^,steady,,2022-10-13 16:07:30.866648+11:00,TAS
Clyde Rv at Bothwell (D),3.00pm Thu,0.47,steady,below minor,2022-10-13 16:07:30.866648+11:00,TAS
Clyde Rv ds Lake Cresent (D),3.00pm Thu,0.41,steady,,2022-10-13 16:07:30.866648+11:00,TAS
Ouse Rv at 3B Weir (H),3.45pm Thu,0.63,steady,below minor,2022-10-13 16:07:30.866648+11:00,TAS
Ouse Rv at Ashton (H),3.30pm Thu,0.37,steady,below minor,2022-10-13 16:07:30.866648+11:00,TAS
Shannon Rv at Hermitage (H),3.45pm Thu,0.43,steady,,2022-10-13 16:07:30.866648+11:00,TAS
St Patricks Plains (H),3.45pm Thu,0.30,steady,,2022-10-13 16:07:30.866648+11:00,TAS
Murray R at Swan Hill,2.00pm Thu,4.20^,steady,below minor,2022-10-13 16:07:30.866648+11:00,VIC
Murray R at Euston D/S,2.00pm Thu,49.17^,steady,below minor,2022-10-13 16:07:30.866648+11:00,VIC
Tully R at Euramo,11.52am Thu,1.65,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
S Johnstone R at Central Mill,2.00pm Thu,0.96,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
S Johnstone R at Corsis,1.12pm Thu,1.99,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
N Johnstone R at McAvoy Br,2.23pm Thu,0.60,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
N Johnstone R at Tung Oil,11.42am Thu,1.15,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Fisher Ck at Nerada,2.00pm Thu,1.14,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Rankin Ck at Ross's,2.00pm Thu,0.83,steady,,2022-10-13 16:07:30.866648+11:00,QLD
N Johnstone R at Glen Allyn,2.00pm Thu,1.49,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Clump Point Tide,2.00pm Thu,2.10,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Tully R at Bolinda Estate,2.21pm Thu,1.65,rising,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Tully R at Tully Gorge,2.19pm Thu,0.70,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Murray R at Upper Murray,2.28pm Thu,2.30,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Cardwell Tide,2.26pm Thu,2.14,falling,,2022-10-13 16:07:30.866648+11:00,QLD
Meunga Ck at Sings Farm,2.00pm Thu,0.86,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Meunga Ck at Meunga Ck,12.22pm Thu,-0.12,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Lucinda Pt Tide,2.05pm Thu,2.26,steady,,2022-10-13 16:07:30.866648+11:00,QLD
S Johnstone R at Mourilyan Mill,2.23pm Thu,2.37,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Sweeney Ck at Sweeney Ck U/S,1.53pm Thu,0.08,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Sweeney Ck at Sweeney Ck D/S,2.26pm Thu,0.40,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Barron R at Tinaroo Dam TW,2.00pm Thu,1.42,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Barron R at Tinaroo Dam,2.00pm Thu,-2.10,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Mazlin Ck at Rail Bridge,2.00pm Thu,1.31,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Peterson Ck at Railway Bridge,2.00pm Thu,2.00,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Barron R at Picnic Crossing,2.00pm Thu,0.82,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Leslie Ck at Barron Junction,2.00pm Thu,1.46,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Gwynne Ck at Schoorls,2.00pm Thu,1.39,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Barron R at Goonara Creek,2.00pm Thu,1.21,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Russell R at Clyde Rd,2.20pm Thu,-2.68,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Babinda Ck at The Boulders,2.00pm Thu,0.92,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Russell R at Bucklands,2.00pm Thu,1.37,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Mulgrave R at Gordonvale,1.17pm Thu,7.70,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Mulgrave R at Peets Bridge,1.13pm Thu,1.90,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Mulgrave R at The Fisheries,1.41pm Thu,0.90,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Liverpool Ck at Silkwood,2.00pm Thu,0.56,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Liverpool Ck at Japoonvale,2.00pm Thu,1.60,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Mourilyan Harbour Tide,2.11pm Thu,2.09,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Johnstone R at Innisfail,1.38pm Thu,1.59,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Herbert R at Halifax,2.33pm Thu,0.47,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Herbert R at Gairloch (Auto),2.26pm Thu,0.64,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Herbert R at Ingham Pump Stn,2.00pm Thu,0.95,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Wimmera R at Glynwylln,3.14pm Thu,3.11,rising,,2022-10-13 16:07:30.866648+11:00,VIC
Wimmera R at Glenorchy,3.00pm Thu,0.94,steady,below minor,2022-10-13 16:07:30.866648+11:00,VIC
Fyans Ck at Fyans Ck,3.12pm Thu,0.64,steady,,2022-10-13 16:07:30.866648+11:00,VIC
Mt. William Ck at Lake Lonsdale D/S,2.19pm Thu,0.19,steady,,2022-10-13 16:07:30.866648+11:00,VIC
Yarriambiack Ck at Wimmera,2.51pm Thu,0.60,steady,below minor,2022-10-13 16:07:30.866648+11:00,VIC
Wimmera R at Drung Drung,2.24pm Thu,1.57,steady,,2022-10-13 16:07:30.866648+11:00,VIC
Burnt Ck at Wonwondah East,2.28pm Thu,0.64,steady,,2022-10-13 16:07:30.866648+11:00,VIC
Wimmera R at Walmer,3.13pm Thu,1.92,steady,below minor,2022-10-13 16:07:30.866648+11:00,VIC
Mackenzie R at Mckenzie Ck,3.12pm Thu,1.51,steady,,2022-10-13 16:07:30.866648+11:00,VIC
Wimmera R at Quantong Bridge,3.12pm Thu,4.73,steady,,2022-10-13 16:07:30.866648+11:00,VIC
Natimuk Ck at McNeils Bridge,3.09pm Thu,0.72,steady,,2022-10-13 16:07:30.866648+11:00,VIC
Wimmera R US Dimboola,2.08pm Thu,3.30,steady,below minor,2022-10-13 16:07:30.866648+11:00,VIC
Wimmera R at Lochiel,2.00pm Thu,3.52,steady,,2022-10-13 16:07:30.866648+11:00,VIC
Richardson R U/S Rich Avon Weir,2.00pm Thu,1.90,steady,,2022-10-13 16:07:30.866648+11:00,VIC
Richardson R at Banyena,3.00pm Thu,1.09,rising,,2022-10-13 16:07:30.866648+11:00,VIC
Richardson R at Carrs Plains,2.02pm Thu,1.24,rising,,2022-10-13 16:07:30.866648+11:00,VIC
Avon R at Wimmera HWY,2.00pm Thu,1.57,steady,,2022-10-13 16:07:30.866648+11:00,VIC
Richardson R U/S Donald,2.00pm Thu,1.66,steady,,2022-10-13 16:07:30.866648+11:00,VIC
Donald Town (Richardson River),2.00pm Thu,1.59,steady,,2022-10-13 16:07:30.866648+11:00,VIC
Concongella Ck at Stawell,3.13pm Thu,2.38,steady,,2022-10-13 16:07:30.866648+11:00,VIC
Wattle Ck at Navarre,3.14pm Thu,4.16,steady,,2022-10-13 16:07:30.866648+11:00,VIC
Mt. Cole Ck at Crowlands,3.13pm Thu,1.72,steady,,2022-10-13 16:07:30.866648+11:00,VIC
Herbert R at Trebonne,12.06pm Thu,1.32,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Stone R at Peacock Siding,2.38pm Thu,-0.05,rising,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Stone R at Running Ck,2.00pm Thu,1.20,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Herbert R at Abergowrie Br,12.28pm Thu,0.71,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Herbert R at Abergowrie,2.00pm Thu,1.28,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Gowrie Ck at Gowrie Ck,2.00pm Thu,0.87,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Herbert R at Zattas,1.54pm Thu,-0.32,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Herbert R at Nashs Crossing,11.48am Thu,0.20,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Blencoe Ck at Blencoe Falls,2.00pm Thu,1.37,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Herbert R at Gleneagle,2.00pm Thu,1.06,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Cameron Creek,2.00pm Thu,0.79,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Rudd Ck at Gunnawarra,11.44am Thu,2.37,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Return Ck at Crooks Dam HW,1.00pm Thu,691.02,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Blunder Ck at Wooroora,2.00pm Thu,0.94,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Millstream at Archers Creek,2.00pm Thu,1.35,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Millstream at Ravenshoe,2.00pm Thu,0.89,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Wild R at Silver Valley,2.00pm Thu,1.07,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Wimmera R at Eversley,3.14pm Thu,3.27,rising,,2022-10-13 16:07:30.866648+11:00,VIC
Murray R at Yarrawonga,3.00pm Thu,5.87,steady,below minor,2022-10-13 16:07:30.866648+11:00,VIC
Mitta Mitta R at Hinnomunjie,3.00pm Thu,1.58,steady,below minor,2022-10-13 16:07:30.866648+11:00,VIC
Barron R at Mareeba,12.44pm Thu,1.75,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Rocky Ck at Consuelo,1.12pm Thu,0.10,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Dee R at Wura,2.00pm Thu,1.17,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Dee R at Dululu,2.00pm Thu,0.90,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Don R at Rannes,2.00pm Thu,1.87,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Dawson R at Boolburra,2.00pm Thu,2.39,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Arcadia Ck at Arcadia Valley,1.18pm Thu,0.15,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Carnarvon Ck at Rewan,2.00pm Thu,0.57,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Brown R at Lake Brown,2.00pm Thu,0.18,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Comet R at The Crescent,2.18pm Thu,0.00,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Panorama Ck at Mt Panorama,1.16pm Thu,0.65,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Nogoa R at Glenlee,11.53am Thu,0.00,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Comet R at Rolleston,1.46pm Thu,0.25,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Panorama Ck at Dawson Hwy,11.58am Thu,0.05,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Comet R at The Lake,2.03pm Thu,0.94,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Comet R at Springsure Ck Junction,12.51pm Thu,1.12,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Comet R at Comet Weir,1.11pm Thu,1.15,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Nogoa R at Petrona,12.26pm Thu,0.00,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Nogoa R at Raymond,1.58pm Thu,1.05,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Dee R at Kenbula,2.00pm Thu,0.49,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Dairy Ck,2.00pm Thu,0.61,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Don R at Kingsborough,2.00pm Thu,0.87,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Callide Ck at Goovigen,1.56pm Thu,1.13,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Fitzroy R at Wattlebank,2.00pm Thu,2.33,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Kroombit Ck at Kroombit Dam HW,1.41pm Thu,-13.53,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Kroombit Ck at Kroombit Dam TW,2.00pm Thu,0.73,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Kroombit Ck at Biloela,12.18pm Thu,0.00,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
South Kariboe Ck at Pump Station,1.54pm Thu,1.00,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Grevillea Ck at Folding Hills,2.00pm Thu,0.32,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Prospect Ck at Red Hill,2.11pm Thu,0.82,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Callide Ck at Callide Dam Inflow,2.00pm Thu,1.77,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Callide Ck at Callide Dam HW,2.00pm Thu,-3.15,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Callide Ck at Linkes Causeway,2.00pm Thu,0.00,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Callide Ck at Jambin,2.16pm Thu,0.00,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Bell Ck at Craiglands,2.00pm Thu,1.01,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Van Dyke Ck at Van Dyke,1.39pm Thu,0.05,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Medway Ck at Medway,1.02pm Thu,0.00,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Gibbo R at Gibbo Park,1.00pm Thu,1.07^,steady,,2022-10-13 16:07:30.866648+11:00,VIC
Burnett R at Ned Churchward WeirHW,3.34am Thu,19.04,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Burnett Hds Jetty Tide,2.07pm Thu,1.57,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Burnett R at Port Bundaberg Tide,2.11pm Thu,1.58,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Bundaberg Ck at Ford St,1.52pm Thu,4.51,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Saltwater Ck at Barolin St,1.05pm Thu,0.00,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Burnett R at Bundaberg,2.31pm Thu,0.42,falling,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Burnett R at Woongarra PS,2.00pm Thu,3.71,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Pine Ck at Pine Ck Rd,12.36pm Thu,0.00,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Cherry Ck at Givelda (LenihansRd),12.30pm Thu,0.00,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Germanbulyan Ck at Bungadoo,2.03pm Thu,0.00,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Burnett R at Ned Churchward WeirTW,2.00pm Thu,1.58,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Medway Ck at Serpentine,11.28am Thu,-0.10,steady,,2022-10-13 16:07:30.866648+11:00,QLD
St Agnes Ck at Walla Rd,12.20pm Thu,0.50,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Burnett R at Walla-B,11.58am Thu,3.51,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Burnett R at Walla,2.05pm Thu,2.86,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Perry R at Perry River Br,1.19pm Thu,0.00,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Degilbo Ck at Coringa,2.00pm Thu,1.21,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Burnett R at Fig Tree,11.53am Thu,1.42,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Burnett R at Paradise Dam HW,2.00pm Thu,-0.30,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Burnett R at Mt Lawless,12.53pm Thu,1.22,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Kolan R at Molangul Xing,1.00pm Thu,-0.15,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Kolan R at Springfield,2.00pm Thu,1.37,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Kolan R at Fred Haigh Dam HW,2.00pm Thu,-0.00,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Nogoa R at Craigmore,8.38am Thu,0.75,,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Borilla Ck at Glendon Rd,1.00pm Thu,0.05,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Nogoa R at Fairbairn Dam HW,2.00pm Thu,-9.80,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Nogoa R at Emerald,2.27pm Thu,3.26,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Theresa Ck at Dam Site T/W,12.00pm Thu,-0.42,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Sandy Ck at Clermont,2.00pm Thu,0.07,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Bulloo R at Thargomindah,1.35pm Thu,4.98,rising,moderate,2022-10-13 16:07:30.866648+11:00,QLD
Yappi Ck,12.33pm Thu,2.57,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Bulloo R at Autumnvale,2.00pm Thu,6.34,steady,moderate,2022-10-13 16:07:30.866648+11:00,QLD
Bulloo R at Soonah Crossing,11.48am Thu,4.78,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Kolan R at Gooburrum Pump Stn,2.00pm Thu,2.35,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Stony Ck at Bucca Rd,12.25pm Thu,0.20,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Hermans Gully at Bucca Rd,12.47pm Thu,0.00,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Kolan R at Bucca Weir,2.00pm Thu,16.22,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Gin Gin Ck u/s Gin Gin,1.32pm Thu,0.60,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Gin Gin Ck at Duckpond Rd,12.52pm Thu,0.20,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Dawson R at Baralaba TW,2.00pm Thu,1.63,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Dawson R at Baralaba HW,2.00pm Thu,0.13,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Dawson R at Bindaree,2.00pm Thu,2.46,steady,,2022-10-13 16:07:30.866648+11:00,QLD
Repulse lake Dam (H),3.45pm Thu,124.60^,rising,,2022-10-13 16:07:30.866648+11:00,TAS
Ovens R at Peechelba East,2.00pm Thu,129.84^,steady,,2022-10-13 16:07:30.866648+11:00,VIC
King R at L. William Hovell D/S,10.30pm Wed,1.53,,below minor,2022-10-13 16:07:30.866648+11:00,VIC
King R at Cheshunt,3.08pm Thu,2.09,steady,minor,2022-10-13 16:07:30.866648+11:00,VIC
King R at Edi,2.00pm Thu,2.07^,steady,,2022-10-13 16:07:30.866648+11:00,VIC
Boggy Ck at Angleside,3.00pm Thu,1.55,rising,,2022-10-13 16:07:30.866648+11:00,VIC
King R at Docker Road,2.58pm Thu,4.00,steady,moderate,2022-10-13 16:07:30.866648+11:00,VIC
Hurdle Ck at Bobinwarrah,3.04pm Thu,1.30,steady,,2022-10-13 16:07:30.866648+11:00,VIC
Fifteen Mile Ck at Greta South,3.10pm Thu,3.94,rising,minor,2022-10-13 16:07:30.866648+11:00,VIC
Fifteen Mile Ck at Glenrowan,3.00pm Thu,2.22,rising,,2022-10-13 16:07:30.866648+11:00,VIC
Cluny Lagoon Dam (H),3.30pm Thu,97.29^,steady,,2022-10-13 16:07:30.866648+11:00,TAS
Catagunya lake Dam (H),3.45pm Thu,167.77^,steady,,2022-10-13 16:07:30.866648+11:00,TAS
Mimosa Ck at Karamea,1.20pm Thu,1.41,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
Florentine Rv abv Derwent Rv (H),3.45pm Thu,0.62,steady,,2022-10-13 16:07:30.866648+11:00,TAS
Florentine Rv at Eleven Rd (H),3.45pm Thu,0.24,steady,,2022-10-13 16:07:30.866648+11:00,TAS
Wayatinah Lagoon at Intake (H),3.45pm Thu,230.36^,steady,,2022-10-13 16:07:30.866648+11:00,TAS
Liapootah Pond Dam (H),3.45pm Thu,340.24^,steady,,2022-10-13 16:07:30.866648+11:00,TAS
Nive abv Tungatinah (H),3.45pm Thu,0.63,steady,,2022-10-13 16:07:30.866648+11:00,TAS
Pine Tier Dam (H),3.45pm Thu,668.43^,steady,,2022-10-13 16:07:30.866648+11:00,TAS
Little Pine Lagoon at Dam (H),3.45pm Thu,1006.58^,steady,,2022-10-13 16:07:30.866648+11:00,TAS
Derwent abv Nive (H),3.45pm Thu,0.70,steady,,2022-10-13 16:07:30.866648+11:00,TAS
King William Lake at Dam (H),3.45pm Thu,713.94^,steady,,2022-10-13 16:07:30.866648+11:00,TAS
Blw Lake St Clair (Derwent Rv) (H),2.45pm Thu,0.61,steady,,2022-10-13 16:07:30.866648+11:00,TAS
Ovens R at Rocky Point,3.13pm Thu,2.27,steady,below minor,2022-10-13 16:07:30.866648+11:00,VIC
Buffalo R at Lake Buffalo D/S,3.14pm Thu,1.97,falling,below minor,2022-10-13 16:07:30.866648+11:00,VIC
Lake Buffalo HG,2.47pm Thu,261.68^,steady,,2022-10-13 16:07:30.866648+11:00,VIC
Lake Dartmouth HG,2.00pm Thu,486.58^,rising,,2022-10-13 16:07:30.866648+11:00,VIC
Mitta Mitta R at Colemans,3.00pm Thu,2.50,steady,below minor,2022-10-13 16:07:30.866648+11:00,VIC
Snowy Ck at Granite Flat,3.00pm Thu,1.46,steady,,2022-10-13 16:07:30.866648+11:00,VIC
Mitta Mitta R at Tallandoon,3.00pm Thu,3.33,steady,below minor,2022-10-13 16:07:30.866648+11:00,VIC
Tallangatta Ck at McCallums,3.00pm Thu,1.08,steady,below minor,2022-10-13 16:07:30.866648+11:00,VIC
Kiewa R at Mongans Bridge,3.00pm Thu,2.05,falling,below minor,2022-10-13 16:07:30.866648+11:00,VIC
Kiewa R at Kiewa (Mainbranch),3.00pm Thu,3.08,steady,below minor,2022-10-13 16:07:30.866648+11:00,VIC
Kiewa R at Kiewa (Anabranch),2.00pm Thu,0.82^,rising,,2022-10-13 16:07:30.866648+11:00,VIC
Yackandandah Ck at Osbornes Flat,3.00pm Thu,1.71,rising,,2022-10-13 16:07:30.866648+11:00,VIC
Kiewa R at Bandiana,3.00pm Thu,2.95,steady,minor,2022-10-13 16:07:30.866648+11:00,VIC
Ovens R at Harrietville,3.00pm Thu,1.77,steady,,2022-10-13 16:07:30.866648+11:00,VIC
Ovens R at Bright,3.00pm Thu,1.96,steady,below minor,2022-10-13 16:07:30.866648+11:00,VIC
Buckland R at Upper Buckland,2.00pm Thu,1.71,falling,,2022-10-13 16:07:30.866648+11:00,VIC
Buckland R at Harris Lane,3.04pm Thu,2.20,steady,below minor,2022-10-13 16:07:30.866648+11:00,VIC
Ovens R at Eurobin,3.07pm Thu,3.30,steady,below minor,2022-10-13 16:07:30.866648+11:00,VIC
Happy Valley Ck at Rosewhite,2.53pm Thu,0.65,rising,,2022-10-13 16:07:30.866648+11:00,VIC
Ovens R at Myrtleford,2.00pm Thu,2.51^,rising,,2022-10-13 16:07:30.866648+11:00,VIC
Buffalo R at Abbeyard,2.00pm Thu,1.47^,steady,,2022-10-13 16:07:30.866648+11:00,VIC
Rose R at Matong North,3.08pm Thu,1.38,rising,,2022-10-13 16:07:30.866648+11:00,VIC
Dandongadale R at Matong North,12.49pm Thu,1.29,,,2022-10-13 16:07:30.866648+11:00,VIC
Buffalo R D/S Rose R Junction,3.14pm Thu,2.57,steady,,2022-10-13 16:07:30.866648+11:00,VIC
Coal Rv at Richmond (D),3.00pm Thu,0.12,steady,,2022-10-13 16:07:30.866648+11:00,TAS
White Kangaroos Rt abv Coal Rv (D),3.00pm Thu,0.16,steady,,2022-10-13 16:07:30.866648+11:00,TAS
Coal Rv at Craigbourne Dam (D),3.00pm Thu,0.20,steady,,2022-10-13 16:07:30.866648+11:00,TAS
Dawson R at Glebe Weir TW,2.00pm Thu,0.96,steady,below minor,2022-10-13 16:07:30.866648+11:00,QLD
